,f
83,0.013336847289510673
84,0.005552014617805948
85,0.009030567057261296
86,-9.41490150060584e-06
87,0.001336635697735203
88,0.005540136921677344
89,0.0024170694723745965
90,5.314795533739334e-05
91,4.4558178099747694e-05
92,2.8974305004403286e-05
93,2.6016645376694065e-05
94,-1.2513120477196599e-05
95,0.0030727024809061574
96,0.00957912250940129
97,-1.4581766445409131e-05
98,2.477381565493191e-05
99,0.008404166285945532
100,0.007869574451136941
101,0.006280667842645917
102,0.00016127384446017548
103,0.002003260971151323
104,0.006633385056073476
105,-1.5683211065614966e-05
106,0.005519295150982423
107,0.0037566695263527945
108,0.012301432543803002
109,1.2125095324435228e-05
110,0.0014982392807873592
111,-5.380510153534362e-06
112,3.3313142246736875e-05
113,0.0001400239658671354
114,-2.766715524299933e-08
115,0.006536070713547292
116,0.0030638078225767237
117,0.007387737057502287
118,0.0013556919466816606
119,0.01215054857135588
120,0.0047316279194487615
121,0.005931532243531773
122,0.0032549715786609162
123,0.006612931068676377
124,0.008713697141652273
125,-9.411207698842044e-06
126,0.0071580072750870695
127,0.00619880791214746
128,-1.5760983746496703e-05
129,0.008724274385289043
130,0.0065315759214896445
131,0.0001653622365236544
132,0.011065960135050035
133,0.006339042609687586
134,0.00023793070060189892
135,0.000563039095086129
136,0.0008643223294261706
137,0.0007662229645441161
138,-1.5802337134661702e-05
139,0.006397091793436277
140,0.0004987334431293658
141,0.000703464242914839
142,0.002571083209407828
143,0.0001376344592079501
144,0.00010295664736602615
145,0.007745004666500623
146,0.0008682033562259801
147,0.003182961539022562
148,0.00672898300727638
149,0.00037616944672098083
150,0.0015023390788263956
151,0.0001302397488169571
152,0.004688683885691425
153,0.0019833909756559434
154,0.009129934358109328
155,0.007933505231860186
156,0.007102491927758599
157,0.003093739816387927
158,0.00011438120276539046
159,0.00835822791942104
160,0.002556450468238538
161,0.009884106222209404
162,0.0065097866756756865
163,0.0037460639047823844
164,0.006897140696345861
165,0.0055857635823612735
166,0.0060309666242659675
167,0.0002950005896025955
168,0.009626464738581728
169,0.00043503147340914614
170,0.00047569050022370525
171,0.006411789349359843
172,6.593940791209143e-06
173,0.0003456928700333656
174,0.003133278570220524
175,0.0031206109580275082
176,0.00024119743671897277
177,0.0026871720201948456
178,0.007928039051239292
179,-1.4912399968217655e-05
180,0.007296725660064439
181,0.00020709043770966533
182,0.002186445994829548
183,0.00022672270513770734
184,0.0006416674689074741
185,0.0023010955397243095
186,1.2468806452470058e-05
187,0.0001302500529444964
188,0.00983859515003169
189,0.002561038572376099
190,0.009229044253148733
