problem,m,N,method,repetitions,mean_estimate,benchmark_probability,bias,abs_bias,sample_variance,sample_sd,rmse,variance_ratio_to_naive,classifier_accuracy_mean,classifier_error_mean
brusselator,5,180,POF_PPSVMG,30,0.10891567812868914,0.10499954726739096,0.003916130861298189,0.003916130861298189,1.1131025268246667e-05,0.003336319119665663,0.005144619149272253,0.030907678326387245,0.8084666666666667,0.19153333333333333
brusselator,5,180,Random_MLP,30,0.0967743434048281,0.10499954726739096,-0.008225203862562855,0.008225203862562855,4.317340107260288e-05,0.006570646929534631,0.010527458366259245,0.11988020514289083,0.7882533333333334,0.21174666666666664
brusselator,5,180,Random_PPSVMG,30,0.1144486418719621,0.10499954726739096,0.009449094604571148,0.009449094604571148,7.131613450714094e-06,0.0026705080884944147,0.009819215971596188,0.019802453877416096,0.80742,0.19257999999999997
brusselator,5,200,Naive,30,0.10961481964229994,0.10499954726739096,0.0046152723749089825,0.0046152723749089825,0.0005622747795868196,0.02371233391268813,0.024157307769729172,1.0,,
brusselator,5,200,POF_MLP,30,0.10410713844679179,0.10499954726739096,-0.0008924088205991693,0.0008924088205991693,4.237046072727251e-05,0.006509259614370325,0.006570148722088087,0.07535543521693772,0.78994,0.21006000000000002
brusselator,5,200,POF_PPSVMG,30,0.10756399361934668,0.10499954726739096,0.0025644463519557265,0.0025644463519557265,8.95476929693564e-06,0.002992452054241745,0.003940958562202179,0.015925966488335004,0.81704,0.18296
brusselator,5,200,Random_MLP,30,0.10020406036343452,0.10499954726739096,-0.004795486903956439,0.004795486903956439,8.118807354778528e-05,0.009010442472364233,0.010207094013175494,0.14439216641985134,0.7683,0.23170000000000002
brusselator,5,200,Random_PPSVMG,30,0.11532825535011534,0.10499954726739096,0.010328708082724389,0.010328708082724389,1.8705839662126007e-05,0.004325024816359556,0.011197680577702783,0.033268146360524574,0.8033133333333333,0.19668666666666668
brusselator,5,250,Naive,30,0.0987962869824189,0.10499954726739096,-0.006203260284972062,0.006203260284972062,0.00041122739917704457,0.020278742544276373,0.021206315977560935,1.0,,
brusselator,5,250,POF_MLP,30,0.10219145949754586,0.10499954726739096,-0.0028080877698450912,0.0028080877698450912,3.7353038188111974e-05,0.006111713195832407,0.006725949383638383,0.09083304824256244,0.8245866666666667,0.1754133333333333
brusselator,5,250,POF_PPSVMG,30,0.1081168331251267,0.10499954726739096,0.003117285857735741,0.003117285857735741,7.28307415700569e-06,0.002698717131713824,0.004123171749496369,0.017710576123042155,0.8244866666666667,0.1755133333333333
brusselator,5,250,Random_MLP,30,0.09788193217137797,0.10499954726739096,-0.007117615096012983,0.007117615096012983,4.276857454856794e-05,0.006539768692283232,0.009665868776450457,0.10400224944679551,0.7941266666666666,0.20587333333333335
brusselator,5,250,Random_PPSVMG,30,0.11344643417240481,0.10499954726739096,0.008446886905013856,0.008446886905013856,4.710992126413006e-06,0.002170482003245594,0.008721289498262718,0.011455929580180518,0.8331466666666666,0.1668533333333334
brusselator,5,300,Naive,30,0.10245803814253071,0.10499954726739096,-0.0025415091248602445,0.0025415091248602445,0.0002583820675252794,0.01607426724691609,0.016273946545230733,1.0,,
brusselator,5,300,POF_MLP,30,0.10433761482387943,0.10499954726739096,-0.0006619324435115231,0.0006619324435115231,5.192737885240032e-06,0.0022787579698686808,0.0023729501564536005,0.02009712955304837,0.8724133333333334,0.12758666666666663
brusselator,5,300,POF_PPSVMG,30,0.10764955261673942,0.10499954726739096,0.0026500053493484638,0.0026500053493484638,1.2701911632431546e-05,0.0035639741346468194,0.004441220551155619,0.04915941634064378,0.8546466666666667,0.14535333333333333
brusselator,5,300,Random_MLP,30,0.1004058886132981,0.10499954726739096,-0.00459365865409285,0.00459365865409285,2.7299348892609596e-06,0.0016522514606623774,0.004881765533040591,0.010565496728962702,0.88836,0.11163999999999996
brusselator,5,300,Random_PPSVMG,30,0.11307009907563306,0.10499954726739096,0.008070551808242107,0.008070551808242107,4.315211558201252e-06,0.002077308729631022,0.008333607745011833,0.016700894143046763,0.8467733333333334,0.15322666666666662
brusselator,5,400,Naive,30,0.10040654535772169,0.10499954726739096,-0.00459300190966927,0.00459300190966927,0.00020583974945877483,0.014347116416157457,0.015064375725565278,1.0,,
brusselator,5,400,POF_MLP,30,0.10370289739444086,0.10499954726739096,-0.001296649872950098,0.001296649872950098,1.0246316609734056e-05,0.0032009868181131357,0.003453638299352664,0.04977812417997607,0.8973,0.10270000000000001
brusselator,5,400,POF_PPSVMG,30,0.10658455850018138,0.10499954726739096,0.001585011232790423,0.001585011232790423,2.555649393194728e-06,0.0015986398572520103,0.0022512019014887456,0.0124157233960614,0.8671933333333333,0.13280666666666674
brusselator,5,400,Random_MLP,30,0.10044424924229965,0.10499954726739096,-0.004555298025091303,0.004555298025091303,2.4274996173859203e-06,0.001558043522301582,0.004814378434937022,0.011793152798566221,0.91118,0.08882000000000001
brusselator,5,400,Random_PPSVMG,30,0.1117795115126759,0.10499954726739096,0.006779964245284945,0.006779964245284945,1.5378597504850164e-06,0.0012401047336757555,0.0068924433198849925,0.007471150516499321,0.8729066666666667,0.12709333333333328
brusselator,5,600,Naive,30,0.10521016727470175,0.10499954726739096,0.00021062000731079944,0.00021062000731079944,0.0001300541494192228,0.011404128612885018,0.011406073391255309,1.0,,
brusselator,5,600,POF_MLP,30,0.10504652004816471,0.10499954726739096,4.697278077375744e-05,4.697278077375744e-05,1.0626390621739366e-06,0.0010308438592599447,0.0010319135159050665,0.00817074323979141,0.93444,0.06555999999999995
brusselator,5,600,POF_PPSVMG,30,0.10601135652154595,0.10499954726739096,0.0010118092541549911,0.0010118092541549911,9.851097723138602e-07,0.0009925269630160483,0.001417345313996395,0.007574612395783006,0.9026,0.09740000000000004
brusselator,5,600,Random_MLP,30,0.10067653311936958,0.10499954726739096,-0.004323014148021373,0.004323014148021373,3.3172210166415633e-06,0.001821323973553734,0.0046910203943955,0.025506460435558067,0.9275866666666667,0.07241333333333333
brusselator,5,600,Random_PPSVMG,30,0.11212713600602806,0.10499954726739096,0.0071275887386371,0.0071275887386371,5.798117480912597e-06,0.0024079280472872515,0.00752333959808136,0.04458233364183304,0.8894666666666667,0.11053333333333326
brusselator,5,800,Naive,30,0.10367226682185576,0.10499954726739096,-0.0013272804455351922,0.0013272804455351922,0.00014142406090560434,0.011892184866777187,0.011966024163718893,1.0,,
brusselator,5,800,POF_MLP,30,0.10540575062180048,0.10499954726739096,0.0004062033544095234,0.0004062033544095234,7.227607615402207e-07,0.0008501533753036688,0.0009422111900597284,0.005110592617069867,0.9445,0.055499999999999994
brusselator,5,800,POF_PPSVMG,30,0.1056808642148488,0.10499954726739096,0.0006813169474578495,0.0006813169474578495,5.209086857519371e-07,0.0007217400402859309,0.0009925227799124912,0.003683310197828541,0.9149200000000001,0.08507999999999993
brusselator,5,800,Random_MLP,30,0.1010850769722052,0.10499954726739096,-0.003914470295185754,0.003914470295185754,7.081496946795206e-07,0.0008415163068411216,0.004003901520588533,0.005007278748360833,0.94308,0.05691999999999997
brusselator,5,800,Random_PPSVMG,30,0.1112058879469143,0.10499954726739096,0.006206340679523345,0.006206340679523345,2.7302111769564563e-07,0.0005225142272662493,0.006228297178844467,0.0019305139164252805,0.9091066666666666,0.09089333333333338
brusselator,5,1000,Naive,30,0.10390509620377292,0.10499954726739096,-0.0010944510636180377,0.0010944510636180377,0.00011878308454381267,0.010898765276113285,0.010953579673990934,1.0,,
brusselator,5,1000,POF_MLP,30,0.10544647534619685,0.10499954726739096,0.0004469280788058916,0.0004469280788058916,8.560240865640757e-07,0.0009252156973182392,0.0010275061042101896,0.007206616075442414,0.9504333333333334,0.04956666666666665
brusselator,5,1000,POF_PPSVMG,30,0.10538697828818805,0.10499954726739096,0.0003874310207970938,0.0003874310207970938,4.814739292063866e-07,0.0006938832244739648,0.0007947180160800841,0.004053387997588132,0.9210266666666667,0.07897333333333334
brusselator,5,1000,Random_MLP,30,0.10120944762309476,0.10499954726739096,-0.003790099644296191,0.003790099644296191,7.704942359182736e-07,0.0008777780106144569,0.003890417657477457,0.006486565312538924,0.9467666666666666,0.053233333333333355
brusselator,5,1000,Random_PPSVMG,30,0.1109007187045701,0.10499954726739096,0.005901171437179151,0.005901171437179151,3.0540237369426484e-07,0.0005526322228157392,0.005926991370389644,0.002571093138952949,0.9162466666666667,0.08375333333333335
brusselator,5,1400,Naive,30,0.10395455225467569,0.10499954726739096,-0.0010449950127152663,0.0010449950127152663,5.956248562774198e-05,0.007717673589090302,0.007788099909756022,1.0,,
brusselator,5,1400,POF_MLP,30,0.10550702777898438,0.10499954726739096,0.000507480511593425,0.000507480511593425,3.6492003291751077e-07,0.0006040861138260925,0.0007889591260417964,0.0061266756931236035,0.95514,0.04486000000000001
brusselator,5,1400,POF_PPSVMG,30,0.10516232592765316,0.10499954726739096,0.00016277866026220833,0.00016277866026220833,2.165851898662093e-07,0.00046538713977312406,0.0004930335506869373,0.0036362684932230564,0.9356666666666666,0.06433333333333335
brusselator,5,1400,Random_MLP,30,0.10108277433348306,0.10499954726739096,-0.003916772933907894,0.003916772933907894,7.696320807804311e-07,0.0008772867722588954,0.0040138189167641695,0.01292142315199091,0.9497333333333333,0.05026666666666668
brusselator,5,1400,Random_PPSVMG,30,0.11046482470986312,0.10499954726739096,0.005465277442472161,0.005465277442472161,1.5071939411647573e-07,0.00038822595755110933,0.005479048906271189,0.002530441645072587,0.9273466666666667,0.07265333333333335
brusselator,5,1600,Naive,30,0.10288052467358372,0.10499954726739096,-0.0021190225938072377,0.0021190225938072377,5.490114159883975e-05,0.007409530457379857,0.007706581495832332,1.0,,
brusselator,5,1600,POF_MLP,30,0.1053045737844906,0.10499954726739096,0.0003050265170996408,0.0003050265170996408,4.944751581790149e-07,0.0007031892762116149,0.0007664961410946258,0.009006646196760776,0.9577066666666667,0.042293333333333294
brusselator,5,1600,POF_PPSVMG,30,0.10484416322908564,0.10499954726739096,-0.00015538403830531178,0.00015538403830531178,1.5347195281096138e-07,0.00039175496526650607,0.0004214453133812595,0.0027954237078050993,0.9394066666666666,0.06059333333333339
brusselator,5,1600,Random_MLP,30,0.10122343620911445,0.10499954726739096,-0.0037761110582765073,0.0037761110582765073,6.525050797364167e-07,0.0008077778653419619,0.003861543707401813,0.011885091288342288,0.95468,0.04532000000000003
brusselator,5,1600,Random_PPSVMG,30,0.11024689395427222,0.10499954726739096,0.00524734668688126,0.00524734668688126,1.914652019669818e-07,0.00043756736848967815,0.005265559082784156,0.003487453928845591,0.9316533333333333,0.06834666666666667
brusselator,5,2000,Naive,30,0.10499954726739096,0.10499954726739096,0.0,0.0,2.7222214793118582e-05,0.005217491235557429,0.005217491235557429,1.0,,
brusselator,5,2000,POF_MLP,30,0.10563966242394222,0.10499954726739096,0.0006401151565512686,0.0006401151565512686,2.8954710620558054e-07,0.0005380958150790438,0.0008362383152261296,0.010636427212335943,0.9656133333333333,0.034386666666666676
brusselator,5,2000,POF_PPSVMG,30,0.10485894605766943,0.10499954726739096,-0.00014060120972152201,0.00014060120972152201,9.034386652214517e-08,0.00030057256448675615,0.000331832136323926,0.0033187551861130313,0.9472466666666667,0.05275333333333332
brusselator,5,2000,Random_MLP,30,0.10133486446991292,0.10499954726739096,-0.0036646827974780305,0.0036646827974780305,4.418265424946986e-07,0.0006647003403750434,0.0037244766811763102,0.01623036721488167,0.95912,0.04088000000000003
brusselator,5,2000,Random_PPSVMG,30,0.11019143240938382,0.10499954726739096,0.005191885141992869,0.005191885141992869,1.2961428504122646e-07,0.0003600198397883462,0.005204352564218487,0.004761342382545275,0.93796,0.062039999999999984
brusselator,10,100,Naive,30,0.10534793366616296,0.10264143558266019,0.0027064980835027758,0.0027064980835027758,0.001132656398422097,0.03365496097787215,0.03376361251848062,1.0,,
brusselator,10,100,POF_MLP,30,0.09951562648956104,0.10264143558266019,-0.0031258090930991467,0.0031258090930991467,3.176950929609458e-05,0.005636444739026063,0.0064451680957594805,0.028048673313771647,0.7046933333333333,0.2953066666666667
brusselator,10,100,POF_PPSVMG,30,0.11640255357038476,0.10264143558266019,0.013761117987724572,0.013761117987724572,0.0005333353655160485,0.023094054765589532,0.026883149625520544,0.4708712776964291,0.5130666666666667,0.48693333333333333
brusselator,10,100,Random_MLP,30,0.1033669361434595,0.10264143558266019,0.0007255005607993137,0.0007255005607993137,2.9856949263771978e-05,0.005464151284854033,0.005512104890828194,0.026360111773849223,0.6954333333333333,0.30456666666666665
brusselator,10,100,Random_PPSVMG,30,0.11416281572200221,0.10264143558266019,0.011521380139342022,0.011521380139342022,8.877356936836445e-05,0.009421972689854521,0.01488340584958931,0.07837643392297511,0.5366533333333333,0.4633466666666667
brusselator,10,120,Naive,30,0.10402768075371469,0.10264143558266019,0.0013862451710544982,0.0013862451710544982,0.0007605687919638717,0.02757841170125415,0.027613229938530257,1.0,,
brusselator,10,120,POF_MLP,30,0.10002139212884273,0.10264143558266019,-0.0026200434538174583,0.0026200434538174583,3.304745666223774e-05,0.005748691734841741,0.006317601155670517,0.0434509764421251,0.7410533333333333,0.25894666666666666
brusselator,10,120,POF_PPSVMG,30,0.12031295020758885,0.10264143558266019,0.017671514624928664,0.017671514624928664,7.564567115061623e-05,0.008697451991854638,0.01969589044165518,0.09945934141642972,0.5747933333333334,0.4252066666666666
brusselator,10,120,Random_MLP,30,0.10429878447646607,0.10264143558266019,0.0016573488938058795,0.0016573488938058795,1.14677145184478e-05,0.003386401411298991,0.003770214831312318,0.015077813656851352,0.7415066666666666,0.25849333333333335
brusselator,10,120,Random_PPSVMG,30,0.11473634201904595,0.10264143558266019,0.012094906436385763,0.012094906436385763,3.521043820515967e-05,0.005933838404031548,0.01347208966382296,0.046294876383558246,0.56716,0.43284
brusselator,10,140,Naive,30,0.10311718496071218,0.10264143558266019,0.00047574937805199,0.00047574937805199,0.00044372087005055497,0.021064683003799392,0.021070054758383326,1.0,,
brusselator,10,140,POF_MLP,30,0.09977921266437874,0.10264143558266019,-0.0028622229182814485,0.0028622229182814485,1.3185579964038843e-05,0.003631195390506939,0.004623624119451582,0.02971593371872852,0.7577133333333333,0.24228666666666665
brusselator,10,140,POF_PPSVMG,30,0.11914512000887692,0.10264143558266019,0.016503684426216733,0.016503684426216733,6.688854338949155e-05,0.008178541641973314,0.018419015799701142,0.15074464129187942,0.5887866666666667,0.4112133333333333
brusselator,10,140,Random_MLP,30,0.10249792280224779,0.10264143558266019,-0.0001435127804123998,0.0001435127804123998,2.3983530369126235e-05,0.004897298272427996,0.00489940060489729,0.05405094055277069,0.7449133333333333,0.2550866666666667
brusselator,10,140,Random_PPSVMG,30,0.11049138667493998,0.10264143558266019,0.007849951092279789,0.007849951092279789,2.0152737602759517e-05,0.004489180059070868,0.009042923739252928,0.045417601386347754,0.60628,0.39371999999999996
brusselator,10,160,Naive,30,0.10444221355971721,0.10264143558266019,0.001800777977057022,0.001800777977057022,0.000544822597299547,0.0233414352022224,0.023410796625108695,1.0,,
brusselator,10,160,POF_MLP,30,0.0995963209946728,0.10264143558266019,-0.0030451145879873825,0.0030451145879873825,7.714599512114666e-06,0.002777516788808785,0.004121567949954026,0.014159837624857416,0.7748066666666666,0.22519333333333336
brusselator,10,160,POF_PPSVMG,30,0.11723241895029836,0.10264143558266019,0.014590983367638172,0.014590983367638172,3.3530137953858636e-05,0.005790521388774817,0.015697991387070908,0.061543221812115016,0.61772,0.38227999999999995
brusselator,10,160,Random_MLP,30,0.10398064679461963,0.10264143558266019,0.001339211211959443,0.001339211211959443,6.012174115472923e-06,0.00245197351443137,0.0027938612681575304,0.011035104170188064,0.7988733333333333,0.20112666666666668
brusselator,10,160,Random_PPSVMG,30,0.10954714455522546,0.10264143558266019,0.006905708972565275,0.006905708972565275,2.595718084172722e-05,0.005094819019526329,0.008581724608462786,0.04764336312477838,0.6179533333333332,0.38204666666666676
brusselator,10,180,Naive,30,0.10136435777695088,0.10264143558266019,-0.0012770778057093063,0.0012770778057093063,0.0004960167066970874,0.022271432524583763,0.022308017267765476,1.0,,
brusselator,10,180,POF_MLP,30,0.10003919735671535,0.10264143558266019,-0.002602238225944839,0.002602238225944839,6.132418971914849e-06,0.002476372139221981,0.0035922225371604406,0.012363331494920509,0.79386,0.20614
brusselator,10,180,POF_PPSVMG,30,0.11783315054806977,0.10264143558266019,0.01519171496540958,0.01519171496540958,3.085978401281155e-05,0.005555158324729508,0.016175536702164196,0.06221521089138903,0.63732,0.36268
brusselator,10,180,Random_MLP,30,0.10388670053475327,0.10264143558266019,0.0012452649520930809,0.0012452649520930809,1.1540223686405337e-05,0.0033970904736855827,0.0036181360515211035,0.023265796354421667,0.7960733333333334,0.2039266666666666
brusselator,10,180,Random_PPSVMG,30,0.11124305451211589,0.10264143558266019,0.008601618929455698,0.008601618929455698,2.1853936499593615e-05,0.004674819408233179,0.0097898817514393,0.0440588718172745,0.63276,0.36724
brusselator,10,200,Naive,30,0.10292306107278802,0.10264143558266019,0.0002816254901278348,0.0002816254901278348,0.000670041952734967,0.025885168586180136,0.025886700555529607,1.0,,
brusselator,10,200,POF_MLP,30,0.09893307019214256,0.10264143558266019,-0.0037083653905176234,0.0037083653905176234,4.9803733638036825e-06,0.002231675013034757,0.004328088173015034,0.007432927659939606,0.7895933333333333,0.21040666666666674
brusselator,10,200,POF_PPSVMG,30,0.11762960453972036,0.10264143558266019,0.014988168957060177,0.014988168957060177,2.4239526712435778e-05,0.004923365384819187,0.015776081116608717,0.036176132872718265,0.6472533333333333,0.35274666666666665
brusselator,10,200,Random_MLP,30,0.10145220862803743,0.10264143558266019,-0.0011892269546227574,0.0011892269546227574,4.164770919625652e-05,0.006453503637269953,0.006562161987169917,0.06215686797857886,0.7779066666666666,0.22209333333333336
brusselator,10,200,Random_PPSVMG,30,0.11107716256262733,0.10264143558266019,0.00843572697996714,0.00843572697996714,1.8185874416166335e-05,0.004264489936225238,0.009452373463671008,0.027141396657232447,0.6347400000000001,0.3652599999999999
brusselator,10,250,Naive,30,0.1054987474354006,0.10264143558266019,0.0028573118527404073,0.0028573118527404073,0.00035811975573533364,0.018924052307456075,0.019138547143373878,1.0,,
brusselator,10,250,POF_MLP,30,0.09885168144575832,0.10264143558266019,-0.003789754136901871,0.003789754136901871,3.0592959445912605e-05,0.0055310902583408095,0.00670486359772348,0.08542661764943836,0.8142133333333333,0.18578666666666666
brusselator,10,250,POF_PPSVMG,30,0.11553378823947295,0.10264143558266019,0.012892352656812767,0.012892352656812767,1.553276795109012e-05,0.003941163273843158,0.01348130279233863,0.0433731110957462,0.6836333333333333,0.3163666666666667
brusselator,10,250,Random_MLP,30,0.10305870104508393,0.10264143558266019,0.0004172654624237382,0.0004172654624237382,3.1683208149321125e-05,0.005628783896128997,0.005644228788368949,0.08847098670740862,0.7880933333333334,0.21190666666666658
brusselator,10,250,Random_PPSVMG,30,0.10930287122662531,0.10264143558266019,0.0066614356439651246,0.0066614356439651246,1.3138986861596016e-05,0.0036247740428330174,0.0075837795129002185,0.03668880772750864,0.6850133333333334,0.31498666666666664
brusselator,10,300,Naive,30,0.09848130102314093,0.10264143558266019,-0.00416013455951926,0.00416013455951926,0.00026491544082988926,0.016276223174615457,0.01679946905063359,1.0,,
brusselator,10,300,POF_MLP,30,0.0991288338271991,0.10264143558266019,-0.0035126017554610867,0.0035126017554610867,1.3566663872847376e-05,0.0036832952464942825,0.0050896989071374035,0.05121129908603164,0.8248800000000001,0.17511999999999994
brusselator,10,300,POF_PPSVMG,30,0.11590571942869837,0.10264143558266019,0.013264283846038186,0.013264283846038186,3.247626499084765e-05,0.005698795047275139,0.01443667174036721,0.12259106109145863,0.7038066666666667,0.2961933333333333
brusselator,10,300,Random_MLP,30,0.10329382564081684,0.10264143558266019,0.0006523900581566489,0.0006523900581566489,1.8059780901817715e-05,0.004249680094056223,0.004299464349171807,0.06817186965487029,0.8126,0.1874
brusselator,10,300,Random_PPSVMG,30,0.10791294147349374,0.10264143558266019,0.0052715058908335555,0.0052715058908335555,5.972367435717843e-06,0.002443842760023206,0.005810433873026241,0.02254442933567203,0.7111066666666666,0.28889333333333345
brusselator,10,400,Naive,30,0.1051884187534237,0.10264143558266019,0.002546983170763517,0.002546983170763517,0.00022302193632338114,0.014933918987438666,0.015149556415800883,1.0,,
brusselator,10,400,POF_MLP,30,0.0995489714742443,0.10264143558266019,-0.0030924641084158905,0.0030924641084158905,1.4516723666427374e-06,0.001204853670220055,0.0033188863536558802,0.006509101259608009,0.8777066666666666,0.12229333333333336
brusselator,10,400,POF_PPSVMG,30,0.1142067530316866,0.10264143558266019,0.011565317449026419,0.011565317449026419,9.136533941023026e-06,0.0030226700020053506,0.011953790262413758,0.040966974332852533,0.74294,0.25705999999999996
brusselator,10,400,Random_MLP,30,0.10348406877819852,0.10264143558266019,0.0008426331955383309,0.0008426331955383309,2.240540586807446e-06,0.001496843541191746,0.0017177227043474116,0.010046278961360415,0.8673666666666667,0.13263333333333327
brusselator,10,400,Random_PPSVMG,30,0.10629341398785237,0.10264143558266019,0.0036519784051921855,0.0036519784051921855,4.737330868721393e-06,0.0021765410330892897,0.004251385320188168,0.021241546669437384,0.7481133333333333,0.2518866666666667
brusselator,10,600,Naive,30,0.10032760513027027,0.10264143558266019,-0.00231383045238992,0.00231383045238992,9.518804438017172e-05,0.009756436049099678,0.010027056185270862,1.0,,
brusselator,10,600,POF_MLP,30,0.09956198926401033,0.10264143558266019,-0.003079446318649856,0.003079446318649856,4.421818196114514e-06,0.0021028119735522037,0.0037289151003422785,0.046453503955330835,0.8839866666666667,0.1160133333333333
brusselator,10,600,POF_PPSVMG,30,0.1123949826473323,0.10264143558266019,0.009753547064672116,0.009753547064672116,2.831657950468184e-06,0.0016827530866018888,0.009897643067581405,0.029748042087710296,0.7808933333333333,0.21910666666666667
brusselator,10,600,Random_MLP,30,0.10344843982168105,0.10264143558266019,0.0008070042390208587,0.0008070042390208587,1.8251431795482922e-06,0.001350978600699616,0.0015736578476104415,0.019174080016381566,0.8811933333333334,0.11880666666666662
brusselator,10,600,Random_PPSVMG,30,0.10517218046766356,0.10264143558266019,0.0025307448850033776,0.0025307448850033776,2.785451948911693e-06,0.0016689673300911833,0.003031521337857026,0.029262623967636847,0.7828133333333334,0.21718666666666664
brusselator,10,800,Naive,30,0.10620932816991768,0.10264143558266019,0.0035678925872574957,0.0035678925872574957,0.00018109966377774915,0.013457327512465065,0.01392226710316808,1.0,,
brusselator,10,800,POF_MLP,30,0.09926165787193907,0.10264143558266019,-0.0033797777107211213,0.0033797777107211213,2.4122463349736658e-06,0.0015531407968930782,0.003719562300709718,0.013319993448105158,0.8940866666666667,0.1059133333333333
brusselator,10,800,POF_PPSVMG,30,0.11174772141035567,0.10264143558266019,0.009106285827695487,0.009106285827695487,1.0472790799772115e-06,0.0010233665423381847,0.00916360849532895,0.005782888041484512,0.8113133333333333,0.18868666666666667
brusselator,10,800,Random_MLP,30,0.1032404135988059,0.10264143558266019,0.0005989780161457098,0.0005989780161457098,1.7797967693579203e-06,0.001334090240335308,0.0014623855282324735,0.009827719898708035,0.9010733333333333,0.09892666666666672
brusselator,10,800,Random_PPSVMG,30,0.10441969527902235,0.10264143558266019,0.0017782596963621666,0.0017782596963621666,1.5684288167532929e-06,0.0012523692813037586,0.0021750026125178235,0.00866058381355205,0.8088666666666666,0.19113333333333338
brusselator,10,1000,Naive,30,0.10392335068087508,0.10264143558266019,0.0012819150982148891,0.0012819150982148891,5.3142197215850246e-05,0.007289869492374349,0.007401723011223909,1.0,,
brusselator,10,1000,POF_MLP,30,0.09965838520482671,0.10264143558266019,-0.002983050377833474,0.002983050377833474,1.5674395172338282e-06,0.001251974247831731,0.0032351242748813003,0.029495195896159183,0.9065333333333334,0.09346666666666659
brusselator,10,1000,POF_PPSVMG,30,0.11133352255727674,0.10264143558266019,0.008692086974616556,0.008692086974616556,1.3791620836798488e-06,0.0011743773174239397,0.008771062538710954,0.02595229696803915,0.8292533333333334,0.1707466666666666
brusselator,10,1000,Random_MLP,30,0.1034810494190115,0.10264143558266019,0.0008396138363513106,0.0008396138363513106,4.5961869885250215e-06,0.002143871961784337,0.0023024201142966038,0.08648846358114373,0.8981733333333334,0.10182666666666662
brusselator,10,1000,Random_PPSVMG,30,0.10400667521302173,0.10264143558266019,0.001365239630361545,0.001365239630361545,1.4739726307131969e-06,0.0012140727452311895,0.0018269788939730325,0.027736388556278368,0.8244266666666668,0.17557333333333325
brusselator,10,1400,Naive,30,0.10322347038095073,0.10264143558266019,0.0005820347982905399,0.0005820347982905399,7.066198433891177e-05,0.00840606830444006,0.008426194208854485,1.0,,
brusselator,10,1400,POF_MLP,30,0.10007457847009678,0.10264143558266019,-0.0025668571125634088,0.0025668571125634088,1.3409579011713182e-06,0.0011579973666512883,0.0028159746691844866,0.01897707676506456,0.9187266666666666,0.08127333333333342
brusselator,10,1400,POF_PPSVMG,30,0.11074743967044452,0.10264143558266019,0.008106004087784335,0.008106004087784335,6.455167388531262e-07,0.0008034405633605551,0.008145723970895986,0.009135276130331603,0.84654,0.15346000000000004
brusselator,10,1400,Random_MLP,30,0.10405532605642621,0.10264143558266019,0.0014138904737660274,0.0014138904737660274,2.44162539449396e-06,0.0015625701246644772,0.002107299614744017,0.03455359225100927,0.9126266666666667,0.0873733333333333
brusselator,10,1400,Random_PPSVMG,30,0.10346720010160489,0.10264143558266019,0.0008257645189446994,0.0008257645189446994,8.841640587419834e-07,0.0009402999833787,0.0012514196336520992,0.012512584624022462,0.8472066666666667,0.15279333333333334
brusselator,10,1600,Naive,30,0.10642380899324584,0.10264143558266019,0.0037823734105856543,0.0037823734105856543,5.354511243059418e-05,0.007317452591619175,0.008237199830506695,1.0,,
brusselator,10,1600,POF_MLP,30,0.0997263505354489,0.10264143558266019,-0.0029150850472112882,0.0029150850472112882,1.568877405076204e-06,0.0012525483643661046,0.0031727902920853502,0.029300104787524758,0.9088333333333334,0.09116666666666662
brusselator,10,1600,POF_PPSVMG,30,0.11031285037467992,0.10264143558266019,0.007671414792019729,0.007671414792019729,7.339552196617095e-07,0.0008567118650174687,0.007719103583375521,0.013707230900169854,0.8559466666666666,0.14405333333333337
brusselator,10,1600,Random_MLP,30,0.10387215985400092,0.10264143558266019,0.0012307242713407301,0.0012307242713407301,2.463862616871828e-06,0.0015696695884394995,0.0019946290003253733,0.046014706198731326,0.9142133333333333,0.08578666666666668
brusselator,10,1600,Random_PPSVMG,30,0.10356455026286383,0.10264143558266019,0.0009231146802036461,0.0009231146802036461,5.390174490671024e-07,0.0007341780772177159,0.001179473680026215,0.010066604113788786,0.8563066666666667,0.14369333333333334
brusselator,10,2000,Naive,30,0.10264143558266019,0.10264143558266019,0.0,0.0,4.0709697970659364e-05,0.006380415187952847,0.006380415187952847,1.0,,
brusselator,10,2000,POF_MLP,30,0.09994541042533607,0.10264143558266019,-0.0026960251573241167,0.0026960251573241167,1.4688435556908138e-06,0.0012119585618703362,0.0029559085243991133,0.0360809249125221,0.93036,0.06964000000000004
brusselator,10,2000,POF_PPSVMG,30,0.11037208809117864,0.10264143558266019,0.007730652508518454,0.007730652508518454,6.352781664241096e-07,0.0007970433905529294,0.007771632156367591,0.015605081788667964,0.8674,0.13260000000000005
brusselator,10,2000,Random_MLP,30,0.10424536751332371,0.10264143558266019,0.0016039319306635214,0.0016039319306635214,1.6332359920388274e-06,0.0012779812174045545,0.002050812919366571,0.040119088901517934,0.9261133333333333,0.07388666666666666
brusselator,10,2000,Random_PPSVMG,30,0.10341925534113647,0.10264143558266019,0.0007778197584762808,0.0007778197584762808,4.2587750580884865e-07,0.0006525929097138956,0.0010153231419035757,0.01046132806280682,0.8693933333333334,0.13060666666666665
