N,m,repetition,nn_probability_estimate,two_stage_probability_estimate,nn_classification_error
10000,10,14,0.22641950841132757,0.22165924617625832,0.05116
10000,10,15,0.22679586132625684,0.223000312042137,0.0556
10000,10,16,0.22608326461612538,0.22754045918348753,0.05478
10000,10,17,0.2266662878102015,0.23003050151600174,0.05508
10000,10,18,0.22646237995634533,0.22172890625704222,0.055
10000,10,19,0.22621298927647004,0.22578772618165138,0.05424
10000,10,20,0.22608742393396167,0.23146953429934494,0.05626
10000,10,21,0.22661110918920452,0.2312080315137165,0.05522
10000,10,22,0.22634928373745578,0.21536025291154146,0.05578
10000,10,23,0.2266134412912171,0.22341724495051601,0.0551
10000,10,24,0.22649790737244485,0.22712386194798712,0.05622
10000,10,25,0.22651616017838072,0.22596157115078583,0.05398
10000,10,26,0.22704037550915662,0.22970751226866903,0.05196
10000,10,27,0.22677548911726814,0.2244656536172827,0.05502
10000,10,28,0.22712259323497605,0.2247149515836233,0.05746
10000,10,29,0.2266856384605357,0.2346476690460957,0.05372
10000,10,30,0.22644983687996392,0.2243539258441591,0.05576
10000,10,31,0.226193428976866,0.2275376556422367,0.05304
10000,10,32,0.22667036056221923,0.22579479423370724,0.05724
10000,10,33,0.22705837283809055,0.22245141869848056,0.05614
10000,10,34,0.22667185893526434,0.22121162635887082,0.0558
10000,10,35,0.22619885944923993,0.2276644896931019,0.05392
10000,10,36,0.22690610328173,0.21826636682927775,0.05276
10000,10,37,0.22657864803997937,0.2265649834958929,0.05544
10000,10,38,0.22626840201127746,0.22534342723436432,0.05518
10000,10,39,0.2269898976576194,0.22778926103782515,0.05358
10000,10,40,0.2260464269071942,0.22343311707440722,0.05296
10000,10,41,0.22649672534695875,0.22669050083129916,0.0557
10000,10,42,0.22671485648345496,0.22700087308727912,0.0526
10000,10,43,0.22648440390347893,0.22315371092487926,0.0544
10000,10,44,0.22664245544513467,0.23235751175336172,0.05442
10000,10,45,0.22678709949852913,0.23521412262124008,0.05388
10000,10,46,0.22660526791755903,0.23072428987647306,0.05524
10000,10,47,0.2263632648941331,0.2188768060488341,0.0556
10000,10,48,0.22670570127412695,0.22464754945995452,0.05424
10000,10,49,0.22665600535319283,0.2256765652204426,0.05626
10000,10,50,0.22660625300298368,0.22967739911591628,0.0555
10000,10,51,0.22607541065583917,0.22600971318507637,0.05532
10000,10,52,0.22667991361735512,0.22652054738225755,0.05506
10000,10,53,0.22663220160624745,0.23014356902981511,0.05628
10000,10,54,0.22708797486613014,0.22847451076168854,0.05472
10000,10,55,0.22665774316990692,0.22664545078667067,0.05606
10000,10,56,0.22677005783996343,0.22729580499350968,0.05452
10000,10,57,0.22663785457982666,0.22824775932165575,0.05594
10000,10,58,0.22648413219464514,0.2276679538695043,0.05522
10000,10,59,0.22656625931233998,0.2378893527301672,0.05578
10000,10,60,0.22677419952524253,0.22526562879448475,0.05326
10000,10,61,0.22679010619961396,0.22787366633507736,0.05434
10000,10,62,0.22598530388144192,0.22039799420530076,0.05394
10000,10,63,0.2266574656467735,0.2282090217048147,0.05244
10000,10,64,0.22656137448805586,0.22806329947623155,0.05572
10000,10,65,0.22672391600024705,0.22660611635425487,0.0553
10000,10,66,0.2267855659655871,0.2301348377963285,0.05556
10000,10,67,0.22675131622826034,0.23062393813747317,0.0578
10000,10,68,0.22672379953854602,0.22839759303983753,0.05452
10000,10,69,0.22658789779924798,0.2246190790349053,0.0568
10000,10,70,0.2268958022770864,0.22395433795785355,0.0532
10000,10,71,0.2271654771426917,0.22912200132583552,0.05734
10000,10,72,0.22641062748101937,0.22810305068817358,0.05268
10000,10,73,0.22665225007678774,0.2282680620272261,0.05694
10000,10,74,0.22688267550689453,0.22225623703437902,0.05502
10000,10,75,0.22648493251051416,0.2238546068905758,0.0546
10000,10,76,0.22703128365270975,0.225547276099541,0.0569
10000,10,77,0.2265744897482386,0.2248386503733145,0.05326
10000,10,78,0.22682532407462472,0.2315610186797996,0.05558
10000,10,79,0.2262281272804187,0.23052628249019608,0.05708
10000,10,80,0.22669142857547672,0.22403623487634045,0.05498
10000,10,81,0.22646984048250923,0.22518701188693147,0.05474
10000,10,82,0.22629354721435388,0.23415932202572373,0.05554
10000,10,83,0.22659005543005306,0.2228345727272982,0.0542
10000,10,84,0.22647104394911552,0.2267397739787807,0.05396
10000,10,85,0.22641530911913488,0.2225946749628912,0.05314
10000,10,86,0.22638194202074682,0.22356356024428908,0.05276
10000,10,87,0.22652140474273338,0.22705939012948975,0.05554
10000,10,88,0.22629723146468358,0.22838002541001304,0.05276
10000,10,89,0.22664014233458377,0.22345025447791875,0.05486
10000,10,90,0.22657132166282962,0.21929198554367804,0.05518
10000,10,91,0.22663664961496627,0.2277332848797508,0.05526
10000,10,92,0.2267509044233264,0.2238449459106898,0.05546
10000,10,93,0.2262262540831722,0.22327394828055258,0.054
10000,10,94,0.22632105148416767,0.22987195856356152,0.0557
10000,10,95,0.22725365233770398,0.2238194783531005,0.05572
10000,10,96,0.22663779534166187,0.2261429947001563,0.05402
10000,10,97,0.22641423402701413,0.22604976588925216,0.05656
10000,10,98,0.22650254174890927,0.22956101784209088,0.05444
10000,10,99,0.22644577333482513,0.23001431314829618,0.05464
20000,10,0,0.22658064515492868,0.22683273345015603,0.03754
20000,10,1,0.22659578710942485,0.23081792044898716,0.03934
20000,10,2,0.22676137193303592,0.22557012312731012,0.03762
20000,10,3,0.22681550113183654,0.23092316658875123,0.03814
20000,10,4,0.22659242755367642,0.22334048691938407,0.03724
20000,10,5,0.2267079643835167,0.22874874532480394,0.03996
20000,10,6,0.22654411299296073,0.2233746360174999,0.03862
20000,10,7,0.2264339681996128,0.23005445384295822,0.03938
20000,10,8,0.22665041923114534,0.22496766605938187,0.03786
20000,10,9,0.22685623116100062,0.22733296112438964,0.03826
20000,10,10,0.22665416153129153,0.22433170525303786,0.03936
20000,10,11,0.2264298622729498,0.2261221779029134,0.0369
20000,10,12,0.22659817637563512,0.22342165890114046,0.03994
20000,10,13,0.22663829572918553,0.2271061246336841,0.03794
20000,10,14,0.2266879154704506,0.2279163624490506,0.03894
20000,10,15,0.2267998817059035,0.22565820749367205,0.0395
20000,10,16,0.22657535973340223,0.22705337198707806,0.03926
20000,10,17,0.22639413537884856,0.22253583461396997,0.03886
20000,10,18,0.22646704634004272,0.22654236272481526,0.0386
20000,10,19,0.2265020198893871,0.22754926102463227,0.03836
20000,10,20,0.22683008774616253,0.22604971206368749,0.03964
20000,10,21,0.2265358665566303,0.22360862642741214,0.03922
20000,10,22,0.2262444294350568,0.23061025144158392,0.03764
20000,10,23,0.22663230008548915,0.2288538141243959,0.0397
20000,10,24,0.2265911001190735,0.2284710510959048,0.03952
20000,10,25,0.22664820286349424,0.2280516980438629,0.03806
20000,10,26,0.22683959047219918,0.2247262727790937,0.03964
20000,10,27,0.22645036533278753,0.2259201843941418,0.03926
20000,10,28,0.22644085678091047,0.22487653282957232,0.03718
20000,10,29,0.22678164156127137,0.22747251961694503,0.03828
20000,10,30,0.22660709919831765,0.2248121956515904,0.0395
20000,10,31,0.22660191857759307,0.22985848926655225,0.04198
20000,10,32,0.2267775170680919,0.21697842901851172,0.03828
20000,10,33,0.2266013151674933,0.2250398737302461,0.03868
20000,10,34,0.2264577022169541,0.225231023870032,0.03874
20000,10,35,0.22662977940187462,0.22176917481656197,0.0389
20000,10,36,0.22664027705568066,0.22501295735982146,0.03768
20000,10,37,0.2264595268156431,0.22781807736960488,0.03926
20000,10,38,0.22680894847716432,0.2256865423732419,0.0391
20000,10,39,0.22671911647872503,0.22234853454525438,0.0383
20000,10,40,0.22666471321849765,0.22710736771655454,0.0394
20000,10,41,0.22621727144656212,0.22786740075104073,0.03822
20000,10,42,0.22650288186873432,0.22891128527201807,0.03834
20000,10,43,0.2265654600165844,0.22244208183362887,0.03778
20000,10,44,0.22677628209514433,0.22571768006976292,0.03854
20000,10,45,0.2262914531260384,0.223490894772167,0.03892
20000,10,46,0.22660424091227835,0.22485526294421543,0.03736
20000,10,47,0.22661137768385722,0.22889613038228462,0.03954
20000,10,48,0.22645636593911006,0.2252021436529408,0.0375
20000,10,49,0.22662587156863587,0.22700901095828913,0.03904
20000,10,50,0.22662466507206488,0.22353419301212007,0.03832
20000,10,51,0.22649251780878477,0.2291775989780215,0.04032
20000,10,52,0.22663825886044553,0.22697052954020086,0.03782
20000,10,53,0.22657071893273045,0.22691774318730407,0.04018
20000,10,54,0.22661996708959128,0.2269522339643179,0.04034
20000,10,55,0.22665873532980654,0.22414713655268398,0.03858
20000,10,56,0.22646239162918536,0.2304272090156017,0.03718
20000,10,57,0.22652308265976362,0.2278116681645262,0.03648
20000,10,58,0.226677027684751,0.22184804998257196,0.03792
20000,10,59,0.2265022390753106,0.22967286212727078,0.04032
20000,10,60,0.22646424523724334,0.23242112367623854,0.03798
20000,10,61,0.22634824477235888,0.22440504059389513,0.03856
20000,10,62,0.22661759113595079,0.22529785343792402,0.038
20000,10,63,0.22664172830364163,0.22794760104361708,0.03888
20000,10,64,0.22673748633405957,0.23061734432766878,0.03876
20000,10,65,0.2265921720386622,0.22724523433036992,0.03854
20000,10,66,0.22669149960860302,0.22277106050942366,0.03734
20000,10,67,0.2264343375125121,0.22769276801925503,0.03998
20000,10,68,0.22665802815761676,0.2262644065836883,0.0383
20000,10,69,0.2261738688390558,0.22465874923637472,0.03918
20000,10,70,0.2266955905138938,0.22116350004452956,0.0401
20000,10,71,0.2265596478074004,0.2313220354057525,0.03902
20000,10,72,0.2267781949786301,0.22525028808126082,0.0386
20000,10,73,0.22639984569559551,0.23067046984041661,0.03922
20000,10,74,0.22653041830030646,0.22999281202328126,0.03806
20000,10,75,0.22654090373028096,0.22715956490941994,0.03898
20000,10,76,0.2266239754140108,0.22165718435989867,0.03944
20000,10,77,0.22653761156885963,0.22868856727817682,0.03986
20000,10,78,0.2264170414430937,0.2248071230936137,0.03846
20000,10,79,0.22645156509391606,0.22778052126024323,0.03782
20000,10,80,0.22658616839471352,0.2294636844760446,0.03936
20000,10,81,0.22633398013992045,0.22576093401792052,0.04004
20000,10,82,0.22654752974694733,0.2342042607128742,0.0393
20000,10,83,0.2265009829081491,0.22642054686701507,0.03844
20000,10,84,0.22638936411375832,0.22426039329434339,0.03888
20000,10,85,0.226538920174727,0.2219741114824353,0.03818
20000,10,86,0.22648992551157526,0.22879118534652226,0.03846
20000,10,87,0.22668129611613624,0.22971233799123128,0.03926
20000,10,88,0.2267003208521164,0.22833869937743298,0.03808
20000,10,89,0.2266286549139025,0.22892456811224057,0.0397
20000,10,90,0.22675269320003827,0.22369612011681472,0.03838
20000,10,91,0.2266551519921154,0.2281363635907981,0.0406
20000,10,92,0.22653171067624664,0.22859610623799692,0.03858
20000,10,93,0.22655495253046704,0.22144126561598032,0.0375
20000,10,94,0.2263303822815927,0.22704491411050332,0.03996
20000,10,95,0.22650673970505975,0.22864685904125767,0.03974
20000,10,96,0.22643822229664495,0.22962290602534846,0.03816
20000,10,97,0.22649493831058068,0.2222064612435129,0.03862
20000,10,98,0.2266313200099452,0.22461286769619115,0.03894
20000,10,99,0.2264487815200353,0.22423303154686441,0.03992
100,20,0,0.20017784644902897,0.1665635592161294,0.51632
100,20,1,0.22679340553777536,0.23915314875005997,0.50928
100,20,2,0.26401676313335415,0.2273767281561138,0.52464
100,20,3,0.23630100324903353,0.27084536002400866,0.4966
100,20,4,0.2328355374063343,0.18259389564190925,0.52396
100,20,5,0.2323743920300655,0.25506633047964744,0.502
100,20,6,0.20398572926907046,0.1912169401761536,0.51108
100,20,7,0.26438847816323197,0.24664543491064697,0.51714
100,20,8,0.18301049904388056,0.2556965839671815,0.55882
100,20,9,0.20337223668955104,0.21236835058059955,0.50596
100,20,10,0.21670185293507974,0.2900433278332717,0.53308
100,20,11,0.22997132872835968,0.22154280650121627,0.51092
100,20,12,0.20856410576590917,0.18598246952279882,0.4903
100,20,13,0.23690009633323564,0.28126228149907717,0.52304
100,20,14,0.24625195740189867,0.18496784980463662,0.5278
100,20,15,0.2307195683216854,0.22618522775294037,0.495
100,20,16,0.22707506352385978,0.3634061546432419,0.49672
100,20,17,0.21208445980439034,0.2506276883817963,0.50352
100,20,18,0.2390848984777951,0.2793242611827681,0.5028
100,20,19,0.2221540639644944,0.30308110025935614,0.51668
100,20,20,0.2259707600460628,0.21078925015775063,0.49564
100,20,21,0.19720164805087578,0.20369889452721618,0.52538
100,20,22,0.19091764742326003,0.17418306147346624,0.5411
100,20,23,0.17323545952138578,0.2813116122028036,0.52464
100,20,24,0.222770282507033,0.17889334498585516,0.48898
100,20,25,0.2517604807187669,0.16306334373635425,0.50672
100,20,26,0.19745138682610577,0.18476517310070087,0.51252
100,20,27,0.27959124184449535,0.18052783468245392,0.5002
100,20,28,0.2510932298194965,0.19413317612982886,0.48164
100,20,29,0.22511067342888175,0.18060213806549003,0.50308
100,20,30,0.21067499105348428,0.28460660717607766,0.52416
100,20,31,0.212830006472337,0.25040827457448345,0.51722
100,20,32,0.19026054320079738,0.20522022648480492,0.50626
100,20,33,0.1867290547170216,0.22413900407729656,0.51498
100,20,34,0.20188410577483581,0.2406463162630163,0.53028
100,20,35,0.30785342357276596,0.22350819119848764,0.50182
100,20,36,0.2397416410081674,0.32864262181773085,0.49942
100,20,37,0.21602655798450984,0.1970134121998333,0.49544
100,20,38,0.26596092796637244,0.26235427450423576,0.5133
100,20,39,0.22948734882751606,0.15068371504375028,0.52458
100,20,40,0.2519583075335405,0.17511009026473126,0.52258
100,20,41,0.23107043531932356,0.20621833809212797,0.53028
100,20,42,0.2083672581306889,0.16621447242116774,0.51806
100,20,43,0.2286544906638339,0.1895956660070911,0.55022
100,20,44,0.21804283307848757,0.2911093659046969,0.519
100,20,45,0.2335446881058835,0.24291914497808356,0.51446
100,20,46,0.1991658667483009,0.17136803011872948,0.50534
100,20,47,0.20287538655214352,0.2076977394186116,0.48854
100,20,48,0.2673448697363991,0.23193197277079353,0.51018
100,20,49,0.25707210285081405,0.1781247318676497,0.50458
100,20,50,0.23305415193937815,0.24383110554697207,0.51768
100,20,51,0.2411014554443035,0.22785018873173007,0.5235
100,20,52,0.21065836361502452,0.28749641691338634,0.48202
100,20,53,0.24478112949559194,0.17068320999428965,0.50478
100,20,54,0.20085391088142324,0.16773540341429655,0.50266
100,20,55,0.2741514741093904,0.20962239605873667,0.52866
100,20,56,0.18123532184481747,0.2434702952694114,0.52688
100,20,57,0.1914709507580215,0.2736025338055788,0.52142
100,20,58,0.240351020647222,0.20387024192054676,0.50408
100,20,59,0.1766199077962173,0.2047265609719751,0.50022
100,20,60,0.2112576517849704,0.1954771170443835,0.49062
100,20,61,0.21908989948555874,0.2776268608856566,0.53912
100,20,62,0.1919039756593909,0.28471377149124777,0.52068
100,20,63,0.183016903825767,0.16182763714628262,0.52536
100,20,64,0.2190587264094659,0.2353482090334682,0.48696
100,20,65,0.21686183598215622,0.24300382264820558,0.55074
100,20,66,0.2340702178864091,0.24226306874839826,0.5372
100,20,67,0.1840552924150745,0.2438625795261728,0.513
100,20,68,0.2256222506063862,0.19132991509057456,0.50674
100,20,69,0.20843049882409728,0.3239031351114405,0.48974
100,20,70,0.22956400963951246,0.18551843770317464,0.52522
100,20,71,0.21899244877039697,0.31410682404768653,0.50542
100,20,72,0.2685319100921351,0.18804394912662964,0.5037
100,20,73,0.22073426809253985,0.17936984048262725,0.51008
100,20,74,0.2182653580269313,0.1519253109670484,0.55708
100,20,75,0.24654914301803005,0.21802525201663694,0.49804
100,20,76,0.21893399898041807,0.14149568586068406,0.52418
100,20,77,0.24418399274857103,0.26595049245521174,0.49518
100,20,78,0.21080037991570572,0.25916111354903504,0.53392
100,20,79,0.24914813386231374,0.20589419044545687,0.52388
100,20,80,0.19626004326076352,0.15986997711414438,0.47556
100,20,81,0.22696099529627967,0.1381402056718788,0.4834
100,20,82,0.20656550024015735,0.2401568236955834,0.51066
100,20,83,0.1940886762190511,0.19224725121551517,0.52392
100,20,84,0.2770277560303648,0.15635475049292044,0.53014
100,20,85,0.22208743531534766,0.20845206852732862,0.50242
100,20,86,0.2116846646599696,0.2387597903006978,0.52824
100,20,87,0.19980408583486714,0.24714081751147834,0.54616
100,20,88,0.20006339466735085,0.3031543268016763,0.51292
100,20,89,0.20204881883854478,0.21667493006492977,0.49752
100,20,90,0.1858265706279041,0.1853606852152747,0.5227
100,20,91,0.274462801574335,0.28328567807877764,0.50986
100,20,92,0.2679488019049173,0.15858293961216605,0.51952
100,20,93,0.2095269842550806,0.2694538735264408,0.48416
100,20,94,0.24901974935734192,0.22364615156019046,0.52056
100,20,95,0.15793497844719484,0.29675846408240547,0.50748
100,20,96,0.18378094570264178,0.20755353566897264,0.52416
100,20,97,0.17246124835442025,0.17961818762959292,0.54612
100,20,98,0.2149072391434613,0.2366175781384462,0.54422
100,20,99,0.2069775259152954,0.1790933332021942,0.51398
200,20,0,0.22079501858113443,0.21371591414652316,0.45
200,20,1,0.2086059917209256,0.2115344589906371,0.44788
200,20,2,0.22640248178492098,0.1961991824383171,0.4435
200,20,3,0.2400506354833193,0.1877517878044498,0.4409
200,20,4,0.21299024714363796,0.21288625067648387,0.45142
200,20,5,0.24136261140437437,0.2532837318165065,0.47498
200,20,6,0.23027778138994892,0.21765565613816576,0.4403
200,20,7,0.2290752576484164,0.17705145788845633,0.44402
200,20,8,0.20407542835398568,0.21150766651943329,0.4449
200,20,9,0.23051684498908165,0.17345874710295486,0.45328
200,20,10,0.2323497517944531,0.1667663102564934,0.43146
200,20,11,0.23134508520827365,0.24798762512952247,0.43076
200,20,12,0.213658216813975,0.2525335544358,0.4679
200,20,13,0.2279750586244863,0.23692684756405097,0.45136
200,20,14,0.22413183041436271,0.23668542861575964,0.4369
200,20,15,0.23265794213592986,0.24050562702068015,0.4196
200,20,16,0.21046604771708724,0.17813829592864314,0.4425
200,20,17,0.20043975825530538,0.18876516757831868,0.44654
200,20,18,0.2020863210517108,0.23606917658549387,0.43584
200,20,19,0.21769626496585842,0.19768922083374246,0.43768
200,20,20,0.22780368966337394,0.2451095684366697,0.44316
200,20,21,0.2372373704509678,0.19006288950576433,0.4586
200,20,22,0.23086620456889478,0.25393688825321603,0.4395
200,20,23,0.213751924208279,0.24863954441008768,0.438
200,20,24,0.21357578542863945,0.26218119248671257,0.43426
200,20,25,0.21086074620394704,0.24122245898933214,0.44724
200,20,26,0.22986764121766104,0.23279518235152138,0.42464
200,20,27,0.22439033624708937,0.19369457888934596,0.4463
200,20,28,0.2252626954346817,0.21366160793689093,0.43316
200,20,29,0.22673542640116584,0.2339717425485976,0.4345
200,20,30,0.23545748383137727,0.1907186263504006,0.42246
200,20,31,0.20660315989928507,0.22192469267891163,0.444
200,20,32,0.2282173723907393,0.23526646193377088,0.45962
200,20,33,0.2218610175241029,0.2460907127841004,0.42202
200,20,34,0.22647953507563034,0.2586150384387267,0.44336
200,20,35,0.2161968464895171,0.21855548565475993,0.44154
200,20,36,0.21296094174511937,0.21940597990694832,0.4313
200,20,37,0.22426841127239858,0.1916358037567916,0.44498
200,20,38,0.22204294679129755,0.21516221856558396,0.46814
200,20,39,0.23952147106592653,0.2604459649489602,0.45718
200,20,40,0.20342827425620952,0.24616819835524997,0.4462
200,20,41,0.2159734546422865,0.22864462792276505,0.44128
200,20,42,0.20729895691606484,0.20189112435370302,0.45748
200,20,43,0.24113575346879293,0.30515170921904355,0.42842
200,20,44,0.22492407220507435,0.22326524845009874,0.46188
200,20,45,0.2335569847081114,0.27934869866582474,0.43432
200,20,46,0.2207569942089183,0.2520999153868684,0.44198
200,20,47,0.224973203188923,0.23766105895118497,0.44492
200,20,48,0.22148432959218756,0.23293604634114093,0.43422
200,20,49,0.23162874959128085,0.2572072489389403,0.44342
200,20,50,0.23791727263383095,0.24508813476813923,0.44166
200,20,51,0.21745218151909898,0.2409061454830651,0.44214
200,20,52,0.22690400490333876,0.2136738151694751,0.43248
200,20,53,0.22459091006999413,0.2250152006684476,0.43254
200,20,54,0.20299879813013622,0.1680976449604708,0.4269
200,20,55,0.22206563835156548,0.2262299606063188,0.44978
200,20,56,0.23673210194955355,0.1698246765741393,0.4525
200,20,57,0.2535937243464047,0.2031718056034689,0.43398
200,20,58,0.22224935407368218,0.23489865435919774,0.46274
200,20,59,0.20455633802455953,0.20961817531205953,0.47206
200,20,60,0.22582003116678911,0.23957813259325725,0.44356
200,20,61,0.24036847236235107,0.20408625054691357,0.45348
200,20,62,0.21660343478214447,0.23596696549246637,0.43168
200,20,63,0.21263856797699582,0.27642307245796455,0.43202
200,20,64,0.23110112149375397,0.23016844066772424,0.45484
200,20,65,0.23513001309533332,0.27147671921391947,0.44184
200,20,66,0.2152105076902073,0.24858940297855497,0.44822
200,20,67,0.24767707316288193,0.17697803797711295,0.45148
200,20,68,0.22547372720176068,0.22604130419439455,0.44582
200,20,69,0.22258556196002427,0.2300258644586836,0.43556
200,20,70,0.19949296317164333,0.21367369558133875,0.43612
200,20,71,0.23284922015703471,0.23523796653049084,0.44692
200,20,72,0.2104082366512917,0.24898839127420327,0.4538
200,20,73,0.22486902571107723,0.2711652629666579,0.43524
200,20,74,0.24129808414063772,0.20991311087174036,0.4338
200,20,75,0.2265887349489086,0.20747809118940197,0.43696
200,20,76,0.24325721527258115,0.19668232932321256,0.4458
200,20,77,0.23904915839377033,0.2663958019376632,0.41654
200,20,78,0.19657943361515315,0.22161524498912502,0.44872
200,20,79,0.23338483399702367,0.22358266466641719,0.43088
200,20,80,0.2549427486717561,0.1859836418779048,0.44474
200,20,81,0.2121700778037404,0.23959842142547905,0.4611
200,20,82,0.22520719084789412,0.2077325159506507,0.43852
200,20,83,0.23666841271809766,0.2089182086632979,0.44674
200,20,84,0.22882806958466073,0.21973263189240025,0.45392
200,20,85,0.23613197859646834,0.22401943572854788,0.46494
200,20,86,0.26034901459844695,0.24548072647462763,0.44276
200,20,87,0.22266301952594234,0.239114728743098,0.43416
200,20,88,0.21606798466122165,0.2099198456031463,0.44784
200,20,89,0.21419567125445121,0.21444636505700204,0.46144
200,20,90,0.20391166936119606,0.20803234249475816,0.44782
200,20,91,0.2269202192483032,0.20842040334059847,0.44742
200,20,92,0.22245279704716947,0.2382799962028495,0.42016
200,20,93,0.21552481219257957,0.15580584410373782,0.43124
200,20,94,0.2305418566957493,0.18262803821504203,0.43384
200,20,95,0.2256856209534349,0.22978024596407046,0.4503
200,20,96,0.23703533181267747,0.22272551235666135,0.43864
200,20,97,0.21471424876346334,0.21811128288693743,0.43156
200,20,98,0.2514154468946437,0.23409313171356355,0.44444
200,20,99,0.25008250187832887,0.21684292757851542,0.43732
500,20,0,0.2281993783651882,0.22609675300103294,0.34644
500,20,1,0.21793093439144123,0.23304019430526643,0.35024
500,20,2,0.22397769652548757,0.22761431737103638,0.34748
500,20,3,0.2225728794992912,0.24685875976073524,0.35704
500,20,4,0.2331741852463623,0.2250032229229397,0.36034
500,20,5,0.23057827101983533,0.22482377973247872,0.35884
500,20,6,0.22953979232997637,0.22841002217965456,0.35818
500,20,7,0.22545196755658278,0.23055431478722915,0.34794
500,20,8,0.22881542382336073,0.23868721665786283,0.35398
500,20,9,0.23026514433023493,0.20886578073915804,0.3487
500,20,10,0.23147845086609262,0.22845571131409392,0.34762
500,20,11,0.22857087043842622,0.24107019716480968,0.35698
500,20,12,0.23018646225592237,0.20561671895763686,0.35554
500,20,13,0.22337563765307636,0.21386069060793692,0.35752
500,20,14,0.22628140382264225,0.22935393564396647,0.3467
500,20,15,0.22378901999379178,0.23129159269934402,0.35618
500,20,16,0.22554323934933415,0.2523530894275406,0.3493
500,20,17,0.23506132476094901,0.21834205088892808,0.35632
500,20,18,0.22480820029672596,0.24004946095371174,0.3548
500,20,19,0.22470606828358997,0.22199397168595825,0.35706
500,20,20,0.22387707383008804,0.21065575712852302,0.34404
500,20,21,0.22576998968314063,0.2132156042816889,0.34604
500,20,22,0.22298563122729106,0.2188116544759331,0.3618
500,20,23,0.22865584711855375,0.21210613258790573,0.33966
500,20,24,0.22565565478997984,0.22661462404842006,0.36258
500,20,25,0.22711578637244575,0.24785456138326784,0.35094
500,20,26,0.22796031424238913,0.2080392810645626,0.34292
500,20,27,0.2234427941104999,0.22677567735042806,0.35132
500,20,28,0.2260250988978658,0.22825992060151756,0.3621
500,20,29,0.2308397436490694,0.24304109854225261,0.35388
500,20,30,0.23318405481782947,0.2370213055411747,0.34584
500,20,31,0.23479415320149552,0.24001918060836325,0.3475
500,20,32,0.23328249306793633,0.2394440883543053,0.35804
500,20,33,0.221949139816333,0.23260761365609295,0.35472
500,20,34,0.2247577824447721,0.18334992855479043,0.36598
500,20,35,0.22392585576089227,0.20437481130011065,0.34812
500,20,36,0.23373637978763023,0.2351738429480334,0.36034
500,20,37,0.22977905671160087,0.2395289964895114,0.34864
500,20,38,0.2233383614006444,0.2395823672813804,0.35446
500,20,39,0.22958259859334895,0.21270744864098354,0.35642
500,20,40,0.22441546844548002,0.21855435266896642,0.35566
500,20,41,0.21664922977691045,0.21090342227498307,0.3564
500,20,42,0.22675769713732283,0.2181808661960739,0.34918
500,20,43,0.22108489137104145,0.22084070519277632,0.36534
500,20,44,0.22183308335730087,0.25807470761869283,0.35072
500,20,45,0.23184776609140134,0.2393955082935955,0.35544
500,20,46,0.22737764348817746,0.2535052025339749,0.36954
500,20,47,0.22589114818441022,0.205728830429114,0.34772
500,20,48,0.23108936689403733,0.24354244681873907,0.35824
500,20,49,0.2295619071530529,0.22450255436351474,0.35892
500,20,50,0.22788107348262043,0.23101450995302336,0.35366
500,20,51,0.23220756198572562,0.21952751589258762,0.35006
500,20,52,0.22163469558929735,0.21985317520831923,0.35538
500,20,53,0.23391908501638115,0.17565008192067177,0.35114
500,20,54,0.22666587572907249,0.2677424805080495,0.34404
500,20,55,0.2369809793186617,0.20174324160162724,0.36214
500,20,56,0.2294530118432777,0.2096485857300683,0.36134
500,20,57,0.2249379162099827,0.23377535522243661,0.35452
500,20,58,0.22513121973142425,0.22244761418442283,0.35218
500,20,59,0.2262193906103936,0.2236291699409249,0.36756
500,20,60,0.2291105015668015,0.22514937413638744,0.33606
500,20,61,0.2248475263473632,0.2247525379269613,0.35184
500,20,62,0.2331817505392182,0.19042761184056234,0.3492
500,20,63,0.22710472394619133,0.22341051944815096,0.3491
500,20,64,0.22651497571525267,0.19312513559540673,0.34572
500,20,65,0.22349580634757382,0.24169602865875012,0.34302
500,20,66,0.2310450747575083,0.21780237001459057,0.3563
500,20,67,0.22771703346712882,0.22961715081711,0.36118
500,20,68,0.22278609117634002,0.23725058200689933,0.3545
500,20,69,0.2297411656384597,0.22119257754214208,0.35588
500,20,70,0.2211302323716556,0.21205539996735667,0.36214
500,20,71,0.22653856582848633,0.23921464105239687,0.35244
500,20,72,0.22719402644547793,0.21330076589390165,0.3497
500,20,73,0.22812267386934298,0.22072122906055083,0.36068
500,20,74,0.22349152766967428,0.22812331427575905,0.34834
500,20,75,0.21714717769447578,0.21931074252921962,0.35928
500,20,76,0.23248447629004243,0.22447178556737893,0.34424
500,20,77,0.23107566510097083,0.19734356955761512,0.3504
500,20,78,0.23998410911615758,0.2147853935759346,0.35448
500,20,79,0.23095316680971298,0.21926372534907906,0.3574
500,20,80,0.2316184924844681,0.22649108814379726,0.33986
500,20,81,0.22489373469038523,0.21471509617169274,0.35382
500,20,82,0.23436426934735785,0.1959331157942836,0.35068
500,20,83,0.23089176747351897,0.2247288410736496,0.34782
500,20,84,0.2258490145411674,0.21475940483075118,0.34716
500,20,85,0.23258046391129353,0.2268545882255327,0.35536
500,20,86,0.21810614119192118,0.22269607557951718,0.3598
500,20,87,0.2277232061760411,0.24104715796637338,0.36266
500,20,88,0.22787467514533405,0.24744267354430582,0.35586
500,20,89,0.2281792614062015,0.2414472090024956,0.35628
