,f
1223,0.5285226458633828
1224,3.0337565304370967e-07
1225,0.016120626341549347
1226,0.12085284819271958
1227,0.050770069512469714
1228,0.969496419259443
1229,1.0020994587774497
1230,7.321586372591065e-10
1231,1.672212326670423
1232,0.00014780999089952353
1233,0.3288832036590981
1234,0.867709239607941
1235,0.7364835659692152
1236,0.01459595105933508
1237,1.294832349682504
1238,0.7007270854858447
1239,1.222063056117241
1240,0.9001534170464635
1241,0.09310726991697366
1242,1.0982382003570896
1243,0.1798286555765228
1244,0.00014953887472318202
1245,0.9763246082326121
1246,4.843587229536029e-06
1247,1.3104342346677187
1248,0.04170812052855047
1249,0.11256608579227195
1250,0.0002429321229438082
1251,1.12359533011904
1252,0.33071860749416887
1253,0.9227364568231491
1254,0.11680048810306436
1255,0.14477062824663264
1256,0.04199521510797445
1257,2.2450006899484643e-05
1258,0.019437896990824377
1259,0.017925640783661
1260,1.6805514505434794e-05
1261,1.2941540015819706
1262,1.5890775139284672
1263,1.643299448619808e-07
1264,1.3632831153801326
1265,0.04078422126171367
1266,0.047723356436415836
1267,0.022682583708768675
1268,0.0018678270295293235
1269,1.9376920856532045
1270,0.6829874111881966
1271,1.3004654919358967
1272,0.014058661833797633
1273,1.864066700915313
1274,1.6836365361464876
1275,0.0018730253884935196
1276,1.2466035664591462
1277,0.7521316851000035
1278,0.00012219758324464745
1279,1.645526197128826
1280,0.6254096376145869
1281,0.4955445059706797
1282,4.871155797203341e-07
1283,0.0001837313786544085
1284,0.03442925070538126
1285,0.001613097644277663
1286,0.7909983613413201
1287,2.6526460224085076e-11
1288,1.6316845908009738
1289,0.008038388380805114
1290,0.0009320616247355134
1291,0.014347835960271157
1292,1.0870138477855968
1293,1.1256483207125259
1294,0.005407412114533176
1295,0.056301853155352695
1296,0.025399302049325855
1297,0.06511594653347227
1298,0.10459538532017605
1299,0.920175895233481
1300,0.46669330206481274
1301,1.4570415956184
1302,0.0004194972218354304
1303,0.0985568068032709
1304,9.370516389126559e-08
1305,1.3117937789027154
1306,0.0176584001977114
1307,0.0026072827725460764
1308,0.36599012272438924
1309,0.40982238176275765
1310,1.191752166727121
1311,0.000993812198272388
1312,1.3357402998327732e-05
1313,0.02253787293606075
1314,0.642692991950348
1315,0.01714490746496846
1316,1.3865915195524103
1317,0.16781208284084428
1318,4.913112703785704e-08
1319,0.0009407932602767689
1320,1.509531924483387
1321,0.43865909380044643
1322,0.7458352464637277
1323,2.5874043506292264e-05
1324,0.11522472959997156
1325,0.012693940620572745
1326,0.33195611596002755
1327,0.00022236748459400442
1328,0.16051029543809225
1329,0.002865493761367503
1330,1.487519909256918
1331,0.0013182889746791138
1332,0.28752016499049654
1333,0.11826924564368824
1334,0.590655525827868
1335,0.3727999119054858
1336,0.2489853737382287
1337,0.006293476616684359
1338,1.005571021730331
1339,0.006705737557452084
1340,0.0013512809539681639
1341,0.663382761137626
1342,0.3710760132073409
1343,1.0964094768940087
1344,0.018985494312609045
1345,0.0967515796130264
1346,0.028040306662833206
1347,1.4934545749895718
1348,0.4074466647852276
1349,0.013512977923475456
1350,0.027302502994262488
1351,0.24425084643728104
1352,0.007473581258323992
1353,0.6187764559377177
1354,1.3565854949416933
1355,0.6816661581704686
1356,1.3419141486521178
1357,0.0035914133558889072
1358,0.7415567949295595
1359,0.5644881621320421
1360,3.7928296985555052e-06
1361,1.4049263382184436
1362,0.7286236234413975
1363,0.06056433953158543
1364,0.0043146452282639604
1365,0.020143863359159585
1366,0.10318602684144959
1367,8.12816642867533e-05
1368,0.08403041276019768
1369,0.005860259428912069
1370,0.1292392292619863
1371,0.0012210847003205829
1372,2.8810204181889135e-06
1373,0.042961120231748
1374,0.774710952727823
1375,0.5586528289252177
1376,1.1516700676363048
1377,0.009322828768681946
1378,5.863353551849371e-05
1379,0.0013995542649049774
1380,0.7501784204829209
1381,0.0006372368348874065
1382,0.011819409634669407
1383,0.6015491483380592
1384,0.4042913102306596
1385,1.2455714371051358
1386,0.003632189642060607
1387,0.41201370653278185
1388,0.006588116395077015
1389,0.008961256383760122
1390,0.004318692732041643
1391,0.42006699712650475
1392,0.8795676464720535
1393,1.6313616798358495
1394,0.002428635258445926
1395,5.6189084695171436e-08
1396,0.7654505181996579
1397,0.0015862002158313331
1398,0.1436153540733678
1399,1.0867225368857925
1400,0.7477783624975571
1401,0.3422232825373541
1402,0.9183995698977171
1403,1.202191546583813
1404,0.06922679153168725
1405,0.0007979334354901841
1406,0.6171553645388557
1407,2.77090213054077e-10
1408,1.1808446157834316
1409,1.0758013547539371
1410,0.0084311130052769
1411,0.9791618188703601
1412,0.35716511451581906
1413,0.005974665688609775
1414,0.018157397073887815
1415,0.26793851393620816
1416,1.3486688688215676
1417,0.3099134874038052
1418,0.11815455671116422
1419,0.45746269660377664
1420,1.4308677454552876
1421,0.05852492476009456
1422,0.003596522361261035
1423,0.11131373044536357
1424,0.8207531126893038
1425,0.0022942855762537492
1426,1.0509327121561085
1427,0.0015943760786143988
1428,0.2051704011861308
1429,0.0006589254040967976
1430,1.1626332145294218
1431,1.3465664336141665
1432,0.5702104727388663
1433,0.015213253283235889
1434,0.885144729328108
1435,0.5069304774216018
1436,0.84144246082756
1437,1.0944189976100493
1438,0.6809613869588447
1439,0.02893480169949401
1440,0.3344469966857974
1441,0.0008180439828364615
1442,1.262439574889241
1443,0.04643733886009345
1444,0.23806877720457537
1445,0.016776710903519752
1446,0.977408199080688
1447,0.00019896097865658698
1448,0.40116840073852184
1449,5.234748134337128e-07
1450,0.7853119675285688
1451,1.1975127226230908
1452,0.25099515694355695
1453,0.8703957263877785
1454,0.18621512566775306
1455,0.04001947092284977
1456,0.3820569980011961
1457,1.8818135586609752
1458,0.4152840817068088
1459,0.325126575714649
1460,1.37162659465335
1461,1.3545223117430576
1462,0.18201182478047653
1463,0.47826246349945145
1464,0.17636470964790202
1465,0.1485770685767226
1466,0.02154065217181489
1467,0.023883849277096865
1468,0.009113803239797857
1469,0.14981055041237676
1470,0.4808179267430689
1471,0.7953268297852754
1472,0.0006286169305026588
1473,0.001080761480881593
1474,0.40412398014390305
1475,1.2261848587501767
1476,1.940592082792345e-07
1477,0.7396923607049257
1478,1.4127003248870125
1479,1.642633658110425
1480,0.7853271275147966
1481,0.9010872111328377
1482,0.9291366991864068
1483,0.1024187555004901
1484,0.016981967453807152
1485,0.0037835089701976055
1486,1.4128481186098683
1487,0.1463500747938202
1488,1.1225033025199185
1489,0.0033146155205205506
1490,0.6341219113007907
1491,0.25424571586362565
1492,0.10936238600966534
1493,0.00015834007184762407
1494,0.004951306383287904
1495,0.4564524960341682
1496,1.4932168296480997
1497,0.9253004864648555
1498,1.1086287666658239
1499,1.004660927563756
1500,0.00019474980685525717
1501,0.8505208240717578
1502,0.5117411059569843
1503,1.0862750091754272
1504,0.3147471937912331
1505,0.511388964292855
1506,0.3581194658820868
1507,0.00022325280315804532
1508,0.11817257262895998
1509,0.2750676403423807
1510,0.0016416712542274986
1511,7.335586727860396e-05
1512,0.0040890700890283335
1513,0.038886128036516546
1514,2.5851947113471035e-13
1515,0.8968685462879727
1516,0.03954111406174095
1517,1.0404634477690895
1518,1.5199692427997176
1519,0.2987293006025116
1520,0.16521663423951385
1521,1.2338886663658366
1522,5.1422272414458236e-05
1523,0.5873841149364741
1524,1.6451432025819612
1525,0.8047929004380026
1526,0.001970971945349928
1527,1.0598658396408744
1528,0.06978920715487803
1529,1.6359835988714182
1530,0.0004113544356002998
1531,6.216380177326662e-09
1532,1.8764390984514223e-07
1533,0.8943518312751431
1534,0.00027622795897639383
1535,1.2064677700957298
1536,1.927640342002621
1537,0.8543101010796929
1538,0.645429691298798
1539,0.0012540001725334599
1540,0.04744159390023354
1541,0.17750728862181303
1542,0.7204228764414597
1543,1.0282874310748555
1544,0.0034938185304752853
1545,1.520514211308125
1546,0.00021811763338841042
1547,0.061515635246387555
1548,1.2850529999524896
1549,0.2563497049530538
1550,0.5586486381582121
1551,0.930756458254844
1552,4.947212889413211e-05
1553,0.2846270479697082
1554,2.5344566581565705e-05
1555,0.12240479772243403
1556,1.6054111744124768
1557,0.03450711988954263
1558,0.7308723364022427
1559,0.409671623528135
1560,0.04828797733592662
1561,0.667689914708786
1562,0.06810474193253654
1563,1.0511135518492318
1564,0.0014057673507270464
1565,0.0315115821537861
1566,4.406732354412063e-09
1567,0.018476411935746725
1568,0.8593660942480471
1569,0.40727722111769177
1570,0.836451203739252
1571,0.7411129468684274
1572,0.0065690933942808465
1573,0.06954712930393021
1574,1.673962229850058e-05
1575,0.6170793862536472
1576,0.6604864100858153
1577,0.004185172190727063
1578,0.02185228388660161
1579,0.11663629676299604
1580,0.4822688528651417
1581,4.994918493927626e-06
1582,1.3399567209216354
1583,0.08285739996847885
1584,0.6651220673197626
1585,1.1051800263869104e-08
1586,0.940498736207526
1587,0.32929916480945515
1588,0.11705758818894023
1589,0.7356990965268697
1590,0.003748271381494486
1591,0.03359338148257299
1592,0.7587642748104356
1593,1.4604944973807459
1594,0.09810675166001454
1595,0.62807155096222
1596,0.4055843397527959
1597,0.007165656820262918
1598,0.7766904080726265
1599,0.023490137370800825
1600,0.0811369019269153
1601,0.00047269855500423703
1602,0.7422946817747521
1603,0.07357063917703555
1604,0.10637772924709013
1605,0.9089800321426393
1606,0.9764990852619418
1607,7.782438704991248e-07
1608,1.3887650043767534
1609,0.00885806227195754
1610,1.229616514412919
1611,0.002686416016890916
1612,1.2314133014413025
1613,1.720644007556917e-06
1614,0.41669256608434974
1615,0.8878721390725699
1616,0.051567229500239245
1617,0.460990609292447
1618,0.052944719803436326
1619,0.41065679644152675
1620,0.015404125217694072
1621,1.2297769645751044
1622,0.45548110225661914
1623,0.005050772472914047
1624,8.116326087765809e-08
1625,0.00013040126713484418
1626,0.08020929597051502
1627,0.03801493228779322
1628,0.04620917186783299
1629,0.11055594179469909
1630,0.05176678023173452
1631,0.008656299343140864
1632,0.09041912195750464
1633,1.3490604821929206
1634,0.6562760748257561
1635,0.00397240374568116
1636,0.2186920595328946
1637,0.1456842036993336
1638,0.9666780692800213
1639,0.010559149573353053
1640,1.843501609036606e-09
1641,1.5183758472124693
1642,0.0005715899671328305
1643,1.5797143276392538
1644,0.04833955172956543
1645,0.0003753019580959289
1646,0.24577868679874912
1647,0.0356346166339964
1648,0.0008532700309998736
1649,0.00020844507124451788
1650,0.25833678664386894
1651,0.7612816760439189
1652,0.00036514877976977683
1653,1.3101651311125275
1654,0.6169290627767091
1655,1.2393646353799863
1656,1.062756500920584
1657,1.4181740229077756e-05
1658,1.987359776457168
1659,1.4896923685794607
1660,0.6012912278760187
1661,0.0017718535957276143
1662,0.46445801452432184
1663,0.05761304577048527
1664,1.0105597125094914
1665,1.4616537954136122
1666,8.196614332075436e-07
1667,9.901281928467656e-10
1668,0.020066290027176536
1669,0.5220410995709222
1670,0.23424723513719575
1671,1.258819954587256
1672,0.002578311561222861
1673,0.07219627111000863
1674,1.2207998195027085
1675,0.93233434210192
1676,0.1917687563767501
1677,1.2726923246715214
1678,0.48791518979933624
1679,0.8527222096342872
1680,1.1801768024731845
1681,0.013444229344740596
1682,0.735314337281511
1683,1.0812940909131095
1684,1.9216663340443219
1685,0.09640286262924129
1686,0.0977395018400951
1687,0.07102090043558196
1688,0.16282622746225836
1689,0.4331955892758754
1690,0.018698478979124418
1691,0.13794113430222052
1692,0.1835935048111831
1693,2.955390808500271e-07
1694,1.4199969505845758
1695,0.9579508557122756
1696,0.8035604265695131
1697,0.44290695738641317
1698,0.01131621659945091
1699,3.0896996712845054e-05
1700,3.286552576366794e-06
1701,0.026501958679234165
1702,0.16829533509044758
1703,0.11710591244245189
1704,0.881306158900776
1705,2.3904039760237247e-07
1706,0.03106894475974874
1707,0.10191172639902732
1708,0.0001264214827171069
1709,0.7550476363671866
1710,1.3260208929387982
1711,0.22185327397710317
1712,0.5214592928922548
1713,0.0178053944213663
1714,0.1128215527480597
1715,0.022102202528624982
1716,0.49490393411110123
1717,0.8083645538627313
1718,0.30314968559756666
1719,0.6426571344471042
1720,0.6956381071823502
1721,1.7970137537996977e-06
1722,0.16446863721088764
1723,0.0017189091634520854
1724,0.0930045926944411
1725,1.0882878907036528
1726,1.6679901365156262
1727,4.153434170334072e-06
1728,1.485250564495731
1729,0.08245630184647693
1730,0.0026526283199712446
1731,0.0007658956732675341
1732,0.7196456538865122
1733,0.008921133054633086
1734,0.22398080651074373
1735,0.46457371926432267
1736,0.0006015031342609476
1737,0.8699830742811087
1738,1.31380239074605
1739,0.03141678997779029
1740,1.51931648324596
1741,1.30119648637229
1742,2.6673786453201326e-05
1743,0.4678387905775058
1744,1.9131841845507827
1745,0.0018205698133354116
1746,1.5523929823739608
1747,0.5477048400389619
1748,1.1716871777232152
1749,0.0019903903981420075
1750,1.1218293465761646
1751,0.17928105812789447
1752,0.004672771165711115
1753,1.0452854707404342
1754,0.11275941821141909
1755,0.691536902599004
1756,0.0012684803345667539
1757,1.2659927409498501
1758,0.7306198756895645
1759,0.0004683025147348604
1760,0.0001006472006991828
1761,1.642375076875515
1762,0.9722451884991193
1763,0.009222255678478078
1764,0.6829734397952298
1765,0.0062480536708507655
1766,0.011840319108057143
1767,0.020987488272140444
1768,0.010240671095289436
1769,2.790332141175501e-05
1770,0.26257984726876277
1771,0.0017447555897098512
1772,1.3425604430092454e-06
1773,1.511572517312688
1774,0.1219670028897232
1775,1.0096326871418808
1776,0.0007665001658625281
1777,0.15107920162245725
1778,0.00043528326234357537
1779,0.05731606210197704
1780,0.16941410693922498
1781,0.06770110899492689
1782,1.2214462049555967
1783,0.00021884649026332286
1784,1.3999858158251781
1785,0.0007131374148446777
1786,1.5913706943112886
1787,0.008171503028323335
1788,0.03792116629375573
1789,0.3333066963921212
1790,4.64629529488493e-11
1791,0.8630381246021934
1792,9.24644481370952e-05
1793,0.1183427175019128
1794,1.0228272520486663
1795,1.410868730088309
1796,0.030567241291673236
1797,0.006366778583704113
1798,2.5069715426954695e-05
1799,1.6694182601514715
1800,0.03185395425949905
1801,0.40338364987109127
1802,0.13890760452555637
1803,1.0841048704115563
1804,3.0241995667602624e-07
1805,0.3388043062452765
1806,0.018917895557314157
1807,1.0800824240425686
1808,0.9918179001828902
1809,1.47723561856336
1810,0.06995777285995237
1811,0.00031971873715969204
1812,0.002885130442225938
1813,0.188161061332183
1814,0.11002180196181474
1815,1.6483550646656266
1816,1.4404684802326797
1817,1.279729092068132
1818,0.8272352908280011
1819,0.005467463625579197
1820,0.19839621715893133
1821,1.027299048971565
1822,0.9846497714937321
1823,0.49464129965610026
1824,8.944034061730369e-12
1825,9.727354727580654e-08
1826,0.49019963672862826
1827,0.2703307922400144
1828,0.7918812287201428
1829,0.8303249059811181
1830,0.11347116582567669
1831,0.2579567771939886
1832,0.3048466084654547
1833,1.6729708234299823
1834,0.009764765623357683
1835,0.018702186566306723
1836,0.5845188342427585
1837,1.1644697914701494e-05
1838,0.0004030616011941087
1839,1.0013724769292518
1840,0.00013895252567597708
1841,0.759111526808701
1842,0.7802435106493899
1843,1.2906765937036115
1844,0.7893948186338009
1845,1.2987909774480006
1846,1.525624496308569
1847,0.18564964348439525
1848,1.2992868208607158
1849,0.025185532858096972
1850,0.6237842525696936
1851,0.2629276912588178
1852,0.06745214679052752
1853,0.17037440679058483
1854,0.7304238435324667
1855,0.8180581188211095
1856,0.6820117331391954
1857,0.4193662071654288
1858,1.1772802397781108
1859,0.7469042024146534
1860,0.5302356742132488
1861,0.08524504785344375
1862,1.4150605365769156
1863,0.0190835697913216
1864,0.28021607864631176
1865,0.038928394811491185
1866,0.11329825583418525
1867,0.1250481060502389
1868,0.12068482589713972
1869,1.9783403505275535e-05
1870,3.191333477550808e-05
1871,0.4340993609298579
1872,1.3837158460976657
1873,0.5616672136480554
1874,0.35319235912343605
1875,0.9159845430203761
1876,1.0403223392453835
1877,4.932186569333427e-06
1878,1.311245405977509
1879,1.0244477929521399e-08
1880,0.15246012429317454
1881,1.4514066073815415
1882,0.8776790369202634
1883,0.006004787485821114
1884,0.04317418597288378
1885,1.3190946253063174
1886,2.1934832166661492e-07
1887,0.6532469379255328
1888,0.8296552462411878
1889,0.20595747643518642
1890,0.42586105193048196
1891,1.6421137447502396
1892,0.7959104575288855
1893,0.8018220022104138
1894,5.982394272326901e-08
1895,1.0226353595004988e-05
1896,0.011170083493596
1897,0.10012532672791107
1898,0.0026720598663975844
1899,0.16553927879532992
1900,0.005873135337701454
1901,1.3301618560826876
1902,1.3636178035313522
1903,1.686666535520271
1904,1.014845942441525
1905,0.17404290755081162
1906,0.017040263722253778
1907,0.5985219999817283
1908,0.026295410904683302
1909,0.45994409297554634
1910,3.879991407718835e-09
1911,0.15431943087571345
1912,0.5666695898945716
1913,0.9374429307212756
1914,1.7410174578214141
1915,0.22745631570090502
1916,0.5458660464841059
1917,0.30290516635447634
1918,0.0024761619697699763
1919,0.49128563754680604
1920,1.2084178972955824
1921,0.5123515701309751
1922,1.3500917551775535
1923,0.2015972862643922
1924,8.937955849386402e-07
1925,1.280008303161118e-07
1926,0.9462684651142259
1927,0.6499593597811142
1928,0.5936262720732485
1929,0.14267795681779144
1930,0.5491590800108365
1931,1.0297020449428034
1932,1.3372428961739709
1933,1.2601498374913422
1934,1.41504113321825
1935,1.185199300746261
1936,0.5397748685362382
1937,0.0004568495448209994
1938,1.2631663043290464
1939,0.2446373170327529
1940,0.22472324369850172
1941,0.017537488890488114
1942,0.5842856979298358
1943,0.004032324970996418
1944,0.221901710329809
1945,1.2967640397284426
1946,0.31867331129834897
1947,1.5501267062219198e-05
1948,0.2052514670902846
1949,0.02342600167463658
1950,0.0004646920943843618
1951,0.5799015666380373
1952,9.122814583309502e-06
1953,0.0919953259682144
1954,0.0029029892771970526
1955,2.3406614293995323e-05
1956,0.8493667727706318
1957,3.2244225182469566e-05
1958,0.7952648796206143
1959,0.3876476882878887
1960,1.2271987039673753
1961,0.005092260529150013
1962,0.04223599179594442
1963,0.6148566799308685
1964,0.007796303425817532
1965,1.2845648097727476
1966,1.2169119933595578
1967,0.8549057969968246
1968,0.000983454161277045
1969,0.04966540902555016
1970,1.183826979463987
1971,0.0006453211374938996
1972,1.1391411055426215
1973,1.1443640094477627
1974,4.909990517254096e-06
1975,0.7605948683414312
1976,1.1696023525360926
1977,1.5080211361767584
1978,0.6732692371506709
1979,0.13676975268542033
1980,6.231114206061888e-05
1981,0.02874758025287894
1982,1.3052469178292556
1983,1.101670216733117e-05
1984,0.8481541228226696
1985,0.0006369871310360846
1986,1.1730492036515978
1987,1.766434305446037
1988,1.557190572536336
1989,0.9880927695458741
1990,0.0027585020172426066
1991,0.5131309782072474
1992,1.07279642124688
1993,1.337954733474491
1994,0.1158127322958772
1995,0.7414637859450861
1996,0.00018972703287838369
1997,1.4056850529730853
1998,0.004931749383845783
1999,0.5067045593645731
2000,0.30407636307892305
2001,0.014367276824009042
2002,0.02334435848242493
2003,1.644250018645993e-07
2004,0.05916079215444407
2005,0.03149273312089928
2006,1.0320772399034088
2007,1.2000393831704177
2008,1.994524409652661e-08
2009,1.1732381536130911
2010,0.9132608875338646
2011,0.14381350431985482
2012,1.1087025211526051
2013,0.04715483057983688
2014,0.3335967929552772
2015,0.5858711835002725
2016,0.19800674880120245
2017,0.08258375594068841
2018,1.4646619952375337
2019,7.136031843414329e-07
2020,0.24229434399069447
2021,7.789568841251212e-05
2022,0.001520340367900443
2023,3.4641512167475554e-05
2024,4.6067581785884546e-10
2025,0.007433031992125017
2026,0.055876672420229916
2027,1.2713714603244635
2028,0.07824656793308628
2029,0.16289899336976796
2030,4.6426243086271066e-07
2031,0.15249465770675769
2032,0.05106248106266918
2033,1.542739832595717
2034,0.00021675460027131648
2035,1.8684819869219669
2036,0.0020402385955485694
2037,0.749627933475019
2038,1.4539679398223537
2039,0.6595550260647016
2040,0.000904101928035486
2041,0.8543118659649218
2042,0.07429388142993988
2043,0.008553034849154829
2044,0.03883842129980186
2045,0.028380793140950638
2046,0.8557914608082542
2047,0.04671332294739491
2048,0.00031478726108107453
2049,0.6463432959025117
2050,0.043742531853806596
2051,0.7021206891140512
2052,1.1841012950731322
2053,3.1095544636231875e-06
2054,0.08397783475865894
2055,1.2360703890955533
2056,0.46472467908317516
2057,0.005404600176275166
2058,0.0005834119600286311
2059,0.00039312333631219597
2060,1.4223380017305751
2061,0.03286933138177447
2062,0.7120617759078003
2063,1.2493388209673277
2064,0.17439830283288105
2065,0.8893624410379042
2066,0.3844433597833014
2067,0.07212484955377478
2068,0.00047658034748098067
2069,0.011362006041549098
2070,0.26955616983030045
2071,0.022456032091927227
2072,0.017566474571082732
2073,0.003766160635171127
2074,0.4093438635225099
2075,0.5889892807856167
2076,1.019733397136523
2077,1.4919233817045394
2078,0.0039684864238537535
2079,0.01923742468185507
2080,0.0026556735024121907
2081,0.10118748559852356
2082,0.6756767362219979
2083,1.4403089691636237
2084,1.455387963407328
2085,0.00039722089792624876
2086,0.18638640833874434
2087,0.04733908318926149
2088,0.01706495709260974
2089,0.0004751750137977953
2090,0.009179017248514987
2091,1.0528445116761918
2092,5.290530807632519e-06
2093,0.8655601983332217
2094,0.7167590841803313
2095,0.9939128980024504
2096,1.4432284010062475
2097,1.7313739183979683e-05
2098,0.3279164914194689
2099,0.7696596892584536
2100,0.15536829793022758
2101,0.019411233138122357
2102,1.373108520569147
2103,0.1815169058949999
2104,0.00024921551532253703
2105,0.5126863795161207
2106,0.012674083217591154
2107,0.5483098361703617
2108,0.006177347405442466
2109,0.011530434928124764
2110,0.27043960015472657
2111,1.1883359998912384
2112,0.06071125574879686
2113,0.008334173000829139
2114,1.4764558601752729
2115,0.5608068876703458
2116,0.25677338159905017
2117,0.05991572752983061
2118,0.09814947079092384
2119,0.40081467242462815
2120,0.010050288652582253
2121,0.03811355898782082
2122,0.005318214406713367
2123,0.04625868713994048
2124,1.074210932555171e-05
2125,0.0518936803488187
2126,7.735740926017693e-05
2127,0.0005412312736781035
2128,1.4859899211057175
2129,0.4291621717071261
2130,0.9728640341691545
2131,0.008593949820260799
2132,1.3705072024562523
2133,0.03544129011042349
2134,0.636781113948643
2135,0.18491016297248095
2136,0.07167977916616314
2137,0.6667070640477473
2138,0.5193423747437815
2139,0.8042460993866316
2140,0.8454432222881297
2141,0.4902188197751249
2142,0.00040996405021637253
2143,0.8162718917760104
2144,0.4999752617269926
2145,0.7949959865331792
2146,2.837705609714273e-05
2147,0.00019956994567222315
2148,0.07521364022234181
2149,0.10163785911944817
2150,2.6332541964151476e-05
2151,0.09991294575654001
2152,0.2559919537945135
2153,0.00010174229366962395
2154,0.802133435752659
2155,1.0077858550979022
2156,2.106549642806314e-06
2157,1.0772524108139858
2158,1.0068724460599212
2159,0.12075650787468571
2160,0.00788075347719518
2161,0.6114010323747407
2162,0.7900988591740491
2163,0.3273923099853808
2164,4.183583596217737e-05
2165,0.01967551244152507
2166,2.640575806002484e-07
2167,0.6068297446370078
2168,0.7222508642854661
2169,0.7727060340922565
2170,1.467993733147427
2171,0.07636455288488707
2172,1.046065891609515
2173,0.7676413938954771
2174,2.7334764172366903e-06
2175,0.1697435352226636
2176,0.32970180152658696
2177,0.25323339547122414
2178,1.030156511015173
2179,1.370882066048535
2180,0.0783804768961121
2181,0.21367319753423925
2182,1.5117934169577874
2183,0.0263591197080765
2184,0.001886653545660142
2185,1.2046759144910006
2186,5.076873320393795e-09
2187,0.06669592555424018
2188,0.9175022239740037
2189,1.7092847683853465
2190,0.04582064019447072
2191,0.9033037340508028
2192,0.4069191760839112
2193,0.3815296721858482
2194,0.8866378322521711
2195,0.30198118653900236
2196,1.2503657003938562
2197,1.0089067874037678
2198,0.03648221116679462
2199,0.363780482955955
2200,6.338928334414914e-05
2201,0.8385604782463096
2202,1.1223702515556293
2203,0.01611727083862442
2204,0.3213734756921132
2205,0.018587558993787414
2206,0.0002933779209111707
2207,0.1790289641209059
2208,0.8938834308763894
2209,1.2710682188498041
2210,0.0013175956278762414
2211,1.5549568977962596
2212,0.031219518051453635
2213,1.2691604365949762
2214,0.5825603038451339
2215,0.13986774549723396
2216,1.2894154827658688
2217,1.4146123887547948
2218,0.8540917561594054
2219,0.007115292798903818
2220,0.8229893036677998
2221,1.098392289222482
2222,0.031241657091521775
2223,0.5120483867103632
2224,0.013887251113635644
2225,0.00010577855722488394
2226,0.18449204020866347
2227,1.9511443154706731
2228,3.3648960364466893e-09
2229,0.5112411735247001
2230,0.7344820858871459
2231,6.97270931973046e-10
2232,1.673158777873989
2233,0.2937418673301867
2234,0.5301527080677765
2235,4.84654069823091e-05
2236,1.929034592999668
2237,0.004598886742466113
2238,0.0028621792364873504
2239,0.01097685732272726
2240,1.394301992987818
2241,1.9575449837401573
2242,0.5275040267269919
2243,0.19211010232127437
2244,0.7738653488361205
2245,0.23794335186302074
2246,0.02680681530324263
2247,1.892488876674942e-05
2248,1.7555391769057993
2249,0.08062520401859603
2250,0.0016025038548046727
2251,1.5516593424277587
2252,0.032536342288019805
2253,0.2113251205942936
2254,0.05122474106676497
2255,0.1296069003135886
2256,0.002088947720203994
2257,0.3041840897838575
2258,0.1969490777355816
2259,0.0008524832790908606
2260,1.440588256332303
2261,0.13148193976532008
2262,0.007063042192103637
2263,1.7738640669225256
2264,0.16545117049124589
2265,0.01630781324804362
2266,0.537288942515115
2267,1.3114735381416254
2268,0.6443649367347218
2269,1.9636730052630145
2270,0.10122268379051627
2271,0.9800110662716944
2272,0.8009260014118905
2273,0.827953331811089
2274,0.233810355802196
2275,0.6076904689589087
2276,0.32236089649155353
2277,0.11015085873092256
2278,0.018693747449077366
2279,0.0004652513657973929
2280,2.325156028523397e-06
2281,5.653090712408043e-08
2282,1.0181683985236047
2283,0.004633744824167854
2284,0.7740425232499262
2285,0.4338844187881275
2286,0.23198827521962664
2287,1.4375296452428856
2288,0.06627922115646004
2289,0.004162319451867978
2290,0.6138826292668403
2291,1.1825049343820178
2292,0.7987800582217108
2293,0.09741224847708069
2294,0.24992291478334042
2295,0.47703260302394496
2296,0.3227313980605844
2297,0.6286793413135103
2298,0.7859570115972221
2299,0.04901513027594668
2300,0.4697193895293063
2301,0.7206964469819606
2302,3.685923503486154e-05
2303,0.0006296085947825301
2304,1.264907721639941
2305,0.5438056079293956
2306,0.04635874123741572
2307,0.28888802830230326
2308,3.265455078012382e-06
2309,0.3065805078701374
2310,0.6144983438958277
2311,6.274860742796495e-09
2312,0.3206677780397208
2313,0.1696298562927031
2314,0.47209954113530606
2315,1.2100706606890534
2316,1.3956667535790455
2317,1.0148012625599324e-05
2318,0.08391906474241374
2319,0.5757798312117969
2320,0.08228514319718318
2321,0.7752365580394431
2322,0.6554429908126671
2323,1.6229672483002064e-05
2324,0.12445872571845447
2325,1.051618725917479
2326,0.08421313130417232
2327,1.5838740804514386
2328,1.1546764070248416
2329,0.9541684644710906
2330,0.45077853697957904
2331,0.9488481722530597
2332,1.6210207384138418
2333,0.98375782065455
2334,8.809812574319642e-05
2335,1.4862696821362185
2336,0.0022065861703277085
2337,4.193296608676964e-06
2338,0.7733179464466875
2339,1.4107268699462294
2340,1.5863838228386546
2341,0.4213644953358914
2342,0.5906015783670683
2343,0.0053920753916040145
2344,1.36655229499631
2345,0.5981520495663382
2346,7.49342436174426e-07
2347,0.0005814610999034645
2348,0.5998589139952933
2349,0.0007372014789590386
2350,1.0338499834210483e-07
2351,0.7876409591003705
2352,0.00030431945317931975
2353,0.045807689674393234
2354,1.5217098307944528
2355,0.9602625141829748
2356,0.013664495832252951
2357,0.4208307048451578
2358,1.3974291176138982
2359,0.01935047407418843
2360,0.26904763277694393
2361,0.4831371408298537
2362,0.02952924871120714
2363,0.04895535508667227
2364,0.0800731729192729
2365,0.002785712178445472
2366,0.005742252233579204
